kernel,status,clang,opt,bugle,vcgen,cruncher,boogiedriver,total
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_imageDenoising_imageDenoising_nlm2_kernel/kernel.cu,FAIL(6),0.147,0.015,0.009,0.738,0.781,1.860,3.550
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_dct8x8_CUDAkernel1IDCT/kernel.cu,PASS,0.138,0.009,0.010,0.619,3.233,0.857,4.866
/datadrive/gpuverify-tests/CUDASamples/0_Simple_matrixMul_matrixMul/kernel.cu,FAIL(6),0.139,0.015,0.006,0.616,3.024,2.143,5.943
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_mergeSort_mergeRanksAndIndicesKernel/kernel.cu,PASS,0.135,0.015,0.009,0.578,0.697,0.777,2.210
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce0/kernel.cu,FAIL(6),0.134,0.059,0.010,0.616,1.103,0.908,2.830
/datadrive/gpuverify-tests/CUDASamples/5_Simulations_particles_reorderDataAndFindCellStateD/kernel.cu,FAIL(6),0.134,0.015,0.006,0.547,0.696,3.595,4.993
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_concurrentKernels_sum/kernel.cu,FAIL(6),0.135,0.010,0.015,0.582,2.184,1.017,3.944
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce3/kernel.cu,FAIL(6),0.139,0.015,0.005,0.616,1.057,0.945,2.778
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce2/kernel.cu,FAIL(6),0.134,0.009,0.009,0.584,1.399,0.951,3.085
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce1/kernel.cu,FAIL(6),0.134,0.017,0.009,0.616,1.622,1.157,3.555
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_mergeSort_generateSampleRanksKernel/kernel.cu,PASS,0.135,0.038,0.011,0.576,0.702,3.373,4.834
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_scan_uniformUpdate/kernel.cu,FAIL(6),0.139,0.010,0.012,0.495,0.621,0.991,2.270
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_shfl_scan_shfl_scan_test/kernel.cu,FAIL(6),0.135,0.010,0.006,0.575,0.660,1.110,2.496
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_shfl_scan_uniform_add/kernel.cu,FAIL(6),0.143,0.017,0.010,0.541,0.617,0.749,2.077
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_scan_scanExclusiveShared/kernel.cu,FAIL(6),0.135,0.020,0.034,0.576,2.224,2.762,5.750
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_scan_scanExclusiveShared2/kernel.cu,FAIL(6),0.145,0.017,0.009,0.576,2.741,1.626,5.114
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeGlobal/kernel.cu,PASS,0.135,0.009,0.006,0.535,0.616,0.860,2.162
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_convolutionSeparable_convolutionRowsKernel/kernel.cu,FAIL(6),0.138,0.022,0.014,0.668,8.040,7.970,16.851
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_simpleHyperQ_sum/kernel.cu,FAIL(6),0.149,0.018,0.009,0.578,2.141,1.020,3.915
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_sortingNetworks_oddEvenMergeGlobal/kernel.cu,PASS,0.135,0.015,0.009,0.576,0.674,1.303,2.713
/datadrive/gpuverify-tests/CUDASamples/4_Finance_SobolQRNG_sobol/kernel.cu,FAIL(6),0.139,0.009,0.006,0.702,10.458,6.275,17.588
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_threadFenceReduction_reduceMultiPass/kernel.cu,PASS,0.134,0.015,0.009,0.616,0.783,0.781,2.338
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_copySharedMem/kernel.cu,PASS,0.145,0.016,0.009,0.660,1.381,1.058,3.268
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_copy/kernel.cu,PASS,0.135,0.021,0.009,0.629,3.103,0.820,4.716
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_convolutionSeparable_convolutionColumnsKernel/kernel.cu,FAIL(6),0.134,0.009,0.007,0.620,12.897,9.854,23.522
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce4/kernel.cu,FAIL(6),0.140,0.009,0.009,0.656,1.059,15.283,17.155
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_transposeCoalesced/kernel.cu,PASS,0.135,0.016,0.010,0.616,4.755,0.897,6.427
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_dwtHaar1D_dwtHaar1D/kernel.cu,FAIL(6),0.134,0.030,0.011,0.623,21.404,3.320,25.522
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_transposeDiagonal/kernel.cu,PASS,0.139,0.017,0.010,0.623,1.902,1.138,3.829
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_transposeNaive/kernel.cu,PASS,0.141,0.017,0.015,0.616,3.305,0.897,4.991
/datadrive/gpuverify-tests/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_initRNG/kernel.cu,PASS,0.134,0.017,0.006,0.455,0.618,0.617,1.847
/datadrive/gpuverify-tests/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_computeValue/kernel.cu,PASS,0.135,0.016,0.009,0.664,1.298,0.616,2.738
/datadrive/gpuverify-tests/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_computeValue/kernel.cu,PASS,0.135,0.015,0.009,0.624,0.660,0.784,2.226
/datadrive/gpuverify-tests/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_initRNG/kernel.cu,PASS,0.134,0.015,0.006,0.456,0.582,0.581,1.775
/datadrive/gpuverify-tests/MicroBenchmarks/1-1-If/kernel.cu,FAIL(6),0.134,0.009,0.005,0.495,0.577,0.697,1.918
/datadrive/gpuverify-tests/CUDASamples/3_Imaging_HSOpticalFlow_solverKernel/kernel.cu,FAIL(6),0.138,0.015,0.018,0.578,0.748,30.415,31.912
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_transposeCoarseGrained/kernel.cu,PASS,0.135,0.022,0.009,0.660,6.962,1.226,9.014
/datadrive/gpuverify-tests/MicroBenchmarks/1-1-loop-inter/kernel.cu,FAIL(6),0.136,0.009,0.006,0.458,0.621,0.779,2.009
/datadrive/gpuverify-tests/MicroBenchmarks/1-1-main/kernel.cu,FAIL(6),0.134,0.009,0.006,0.459,0.579,0.697,1.884
/datadrive/gpuverify-tests/MicroBenchmarks/2-1-main/kernel.cu,FAIL(6),0.135,0.009,0.005,0.456,0.634,0.749,1.988
/datadrive/gpuverify-tests/MicroBenchmarks/1-1-loop-intra/kernel.cu,FAIL(6),0.144,0.019,0.012,0.584,1.150,0.829,2.737
/datadrive/gpuverify-tests/MicroBenchmarks/2-1-loop-d2-intra/kernel.cu,FAIL(6),0.137,0.009,0.006,0.618,1.143,0.741,2.654
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_transposeFineGrained/kernel.cu,PASS,0.135,0.018,0.009,0.658,9.024,1.359,11.202
/datadrive/gpuverify-tests/MicroBenchmarks/2-2-loop-both/kernel.cu,FAIL(6),0.179,0.009,0.005,0.577,0.738,0.740,2.248
/datadrive/gpuverify-tests/OpenCL/abstract_add/associativity/kernel.cl,PASS,0.417,0.016,0.009,0.419,0.540,0.538,1.939
/datadrive/gpuverify-tests/OpenCL/abstract_add/associativity_char/kernel.cl,PASS,0.422,0.015,0.006,0.415,0.578,0.624,2.060
/datadrive/gpuverify-tests/MicroBenchmarks/2-2-loop-d2-both/kernel.cu,FAIL(6),0.137,0.020,0.015,0.628,1.223,0.817,2.838
/datadrive/gpuverify-tests/OpenCL/abstract_add/associativity_short/kernel.cl,PASS,0.416,0.015,0.012,0.417,0.496,0.550,1.906
/datadrive/gpuverify-tests/OpenCL/abstract_add/fail_decreasing/kernel.cl,FAIL(6),0.419,0.012,0.009,0.417,0.539,0.580,1.977
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_transpose_transposeNoBankConflicts/kernel.cu,PASS,0.135,0.015,0.011,0.616,9.097,1.224,11.099
/datadrive/gpuverify-tests/OpenCL/abstract_add/increasing/kernel.cl,PASS,0.375,0.016,0.010,0.455,0.537,0.546,1.939
/datadrive/gpuverify-tests/OpenCL/abstract_add/zero/kernel.cl,PASS,0.417,0.015,0.009,0.415,0.537,0.539,1.932
/datadrive/gpuverify-tests/OpenCL/addressofinit/kernel.cl,PASS,0.463,0.011,0.006,0.458,0.579,0.536,2.053
/datadrive/gpuverify-tests/OpenCL/addressofread/kernel.cl,PASS,0.417,0.009,0.005,0.455,0.582,0.545,2.014
/datadrive/gpuverify-tests/OpenCL/alignment/initialisation/kernel.cl,PASS,0.375,0.009,0.005,0.416,0.496,0.498,1.800
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce5/kernel.cu,FAIL(6),0.149,0.022,0.005,0.537,0.753,29.519,30.985
/datadrive/gpuverify-tests/OpenCL/alignment/int3int4/kernel.cl,PASS,0.456,0.015,0.006,0.495,0.580,0.656,2.207
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_shfl_scan_shfl_vertical_shfl/kernel.cu,FAIL(6),0.137,0.016,0.010,0.656,24.764,2.585,28.168
/datadrive/gpuverify-tests/OpenCL/alignment/race_location/kernel.cl,FAIL(6),0.394,0.009,0.005,0.459,0.583,0.697,2.146
/datadrive/gpuverify-tests/OpenCL/always_inline/kernel.cl,PASS,0.375,0.011,0.005,0.415,0.499,0.496,1.801
/datadrive/gpuverify-tests/OpenCL/annotation_tests/fail_assert_false/kernel.cl,FAIL(6),0.456,0.015,0.006,0.416,0.541,0.536,1.968
/datadrive/gpuverify-tests/OpenCL/annotation_tests/fail_ptr_offset/kernel.cl,FAIL(6),0.416,0.016,0.013,0.507,0.660,0.000,1.612
/datadrive/gpuverify-tests/OpenCL/annotation_tests/fail_function_wide_invariant/kernel.cl,FAIL(6),0.456,0.015,0.006,0.540,0.000,0.702,1.719
/datadrive/gpuverify-tests/OpenCL/annotation_tests/fail_assume_true/kernel.cl,FAIL(6),0.457,0.009,0.005,0.416,0.542,0.582,2.011
/datadrive/gpuverify-tests/OpenCL/annotation_tests/fail_read_offset_global/kernel.cl,FAIL(6),0.417,0.009,0.006,0.417,0.538,0.582,1.968
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariant_specification_mistakes/nowhere_near_loop_head/kernel.cl,FAIL(5),0.420,0.016,0.007,0.254,0.000,0.000,0.697
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_and/kernel.cl,FAIL(5),0.415,0.023,0.005,0.261,0.000,0.000,0.705
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_or/kernel.cl,FAIL(5),0.416,0.020,0.009,0.255,0.000,0.000,0.701
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_ensures/fail/kernel.cl,FAIL(6),0.420,0.017,0.006,0.496,0.743,0.000,1.681
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_requires/fail/kernel.cl,FAIL(6),0.456,0.017,0.006,0.497,0.656,0.000,1.632
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_ternary/kernel.cl,FAIL(5),0.415,0.009,0.006,0.256,0.000,0.000,0.686
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_ensures/pass/kernel.cl,PASS,0.382,0.015,0.009,0.497,0.656,0.537,2.098
/datadrive/gpuverify-tests/OpenCL/annotation_tests/global_requires/pass/kernel.cl,PASS,0.417,0.015,0.006,0.416,0.616,0.545,2.014
/datadrive/gpuverify-tests/OpenCL/annotation_tests/invariants_as_candidates/kernel.cl,PASS,0.417,0.011,0.016,0.543,0.657,0.500,2.145
/datadrive/gpuverify-tests/OpenCL/annotation_tests/no_annotations/kernel.cl,PASS,0.434,0.014,0.006,0.499,0.500,0.496,1.949
/datadrive/gpuverify-tests/OpenCL/annotation_tests/ite/kernel.cl,PASS,0.424,0.015,0.009,0.540,0.740,0.577,2.305
/datadrive/gpuverify-tests/OpenCL/annotation_tests/only_requires/kernel.cl,PASS,0.417,0.009,0.009,0.576,0.663,0.580,2.254
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/fail/bad_write/kernel.cl,FAIL(6),0.457,0.017,0.009,0.456,0.591,0.670,2.200
/datadrive/gpuverify-tests/OpenCL/annotation_tests/shared_state_invariant_tests/simple_shared_state_invariant/kernel.cl,PASS,0.415,0.016,0.009,0.536,0.747,0.585,2.308
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/pass/simple_spec/kernel.cl,PASS,0.416,0.015,0.009,0.455,0.590,0.619,2.103
/datadrive/gpuverify-tests/OpenCL/annotation_tests/shared_state_invariant_tests/shared_state_two_arrays/kernel.cl,PASS,0.418,0.009,0.024,0.589,0.977,0.665,2.681
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/pass/vacuous_spec/kernel.cl,PASS,0.416,0.017,0.006,0.456,0.623,0.657,2.173
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_all/kernel.cl,PASS,0.456,0.010,0.005,0.415,0.500,0.497,1.882
/datadrive/gpuverify-tests/OpenCL/annotation_tests/specification_tests/pass/value_related_spec/kernel.cl,PASS,0.416,0.011,0.009,0.455,0.616,0.582,2.090
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assert_true/kernel.cl,PASS,0.417,0.016,0.015,0.423,0.545,0.462,1.877
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assert/kernel.cl,PASS,0.460,0.020,0.017,0.415,0.536,0.665,2.112
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assume_false/kernel.cl,PASS,0.428,0.009,0.005,0.389,0.496,0.495,1.822
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_assume/kernel.cl,PASS,0.421,0.023,0.006,0.415,0.583,0.501,1.947
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_axiom/kernel.cl,PASS,0.419,0.009,0.010,0.457,0.576,0.582,2.053
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_candidate_invariant/kernel.cl,PASS,0.420,0.009,0.006,0.496,0.707,0.535,2.173
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_candidate_global_invariant/kernel.cl,PASS,0.415,0.017,0.009,0.579,0.901,0.536,2.457
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_contract/kernel.cl,PASS,0.415,0.009,0.005,0.415,0.662,0.777,2.283
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_distinct/kernel.cl,PASS,0.418,0.020,0.008,0.502,0.781,0.625,2.354
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_exclusive/kernel.cl,PASS,0.415,0.014,0.006,0.420,0.539,0.502,1.895
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_enabled_and_uniform/kernel.cl,PASS,0.421,0.009,0.005,0.536,0.622,0.497,2.089
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_function_wide_invariant/kernel.cl,PASS,0.416,0.025,0.006,0.499,0.000,0.616,1.562
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_ensures/kernel.cl,PASS,0.426,0.010,0.005,0.495,0.696,0.536,2.169
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_for_loop_invariant/kernel.cl,PASS,0.380,0.010,0.005,0.540,0.656,0.496,2.088
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_reduction_reduce6/kernel.cu,FAIL(6),0.134,0.016,0.009,0.576,0.737,38.635,40.107
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_loop_invariant_then_assert/kernel.cl,PASS,0.415,0.012,0.015,0.539,0.618,0.459,2.058
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_loop_invariant_then_assert2/kernel.cl,PASS,0.417,0.011,0.010,0.498,0.748,0.497,2.182
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_precondition_on_kernel/kernel.cl,PASS,0.422,0.015,0.005,0.420,0.496,0.552,1.910
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_global/kernel.cl,PASS,0.417,0.009,0.012,0.457,0.581,0.576,2.052
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_old/kernel.cl,PASS,0.418,0.010,0.006,0.436,0.543,0.870,2.283
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_ptr_offset/kernel.cl,PASS,0.418,0.009,0.005,0.495,0.698,0.577,2.202
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_global_fail/kernel.cl,FAIL(6),0.428,0.039,0.009,0.465,0.579,0.697,2.216
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_local/kernel.cl,PASS,0.415,0.017,0.006,0.496,0.580,0.598,2.112
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_offset/kernel.cl,PASS,0.423,0.009,0.006,0.416,0.537,0.523,1.914
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_local_fail/kernel.cl,FAIL(6),0.428,0.020,0.008,0.455,0.618,0.662,2.192
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_read_offset_global/kernel.cl,PASS,0.376,0.015,0.009,0.461,0.658,0.541,2.060
/datadrive/gpuverify-tests/CUDASamples/4_Finance_binomialOptions_binomialOptions/kernel.cu,FAIL(6),0.176,0.015,0.009,0.740,44.432,3.079,48.451
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_requires/kernel.cl,PASS,0.421,0.018,0.007,0.582,0.747,0.536,2.311
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_global/kernel.cl,PASS,0.473,0.015,0.009,0.455,0.536,0.545,2.034
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_while_loop_invariant/kernel.cl,PASS,0.425,0.011,0.006,0.496,0.618,0.673,2.229
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_local/kernel.cl,PASS,0.429,0.009,0.006,0.459,0.580,0.555,2.038
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_global_fail/kernel.cl,FAIL(6),0.457,0.010,0.009,0.457,0.577,0.623,2.134
/datadrive/gpuverify-tests/OpenCL/annotation_tests/test_write_local_fail/kernel.cl,FAIL(6),0.456,0.008,0.006,0.455,0.579,0.657,2.162
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/array_in_array_2/kernel.cl,PASS,0.415,0.012,0.009,0.456,0.537,0.620,2.049
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/array_in_array/kernel.cl,FAIL(6),0.419,0.018,0.009,0.459,0.578,0.700,2.184
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/array_in_array_param/kernel.cl,FAIL(6),0.416,0.018,0.006,0.460,0.582,0.660,2.142
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/multi_dim_array/kernel.cl,PASS,0.418,0.009,0.007,0.456,0.580,0.537,2.008
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/multi_dim_array_fail_upper/kernel.cl,FAIL(6),0.415,0.010,0.013,0.457,0.582,0.656,2.133
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/negative_index_multi_dim/kernel.cl,PASS,0.420,0.010,0.008,0.426,0.616,0.536,2.017
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/private_array/kernel.cl,PASS,0.423,0.015,0.009,0.499,0.537,0.510,1.993
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/negative_index_multi_dim_fail/kernel.cl,FAIL(6),0.466,0.010,0.006,0.455,0.544,0.623,2.104
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/realign_simple/kernel.cl,PASS,0.429,0.012,0.021,0.456,0.536,0.577,2.030
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/realign_simple_fail/kernel.cl,FAIL(6),0.416,0.009,0.009,0.455,0.576,0.656,2.121
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array_fail_lower/kernel.cl,FAIL(6),0.416,0.010,0.010,0.456,0.584,0.620,2.097
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array_fail_upper/kernel.cl,FAIL(6),0.455,0.009,0.005,0.455,0.576,0.657,2.158
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array/kernel.cl,PASS,0.394,0.009,0.006,0.456,0.736,0.656,2.258
/datadrive/gpuverify-tests/OpenCL/array_bounds_tests/simple_array_fail_var/kernel.cl,FAIL(6),0.430,0.009,0.006,0.507,0.579,0.696,2.227
/datadrive/gpuverify-tests/OpenCL/asymmetric_asserts/fail/kernel.cl,FAIL(6),0.415,0.009,0.006,0.537,0.656,0.577,2.200
/datadrive/gpuverify-tests/OpenCL/arraycopy/kernel.cl,PASS,0.416,0.016,0.012,0.575,0.818,0.579,2.416
/datadrive/gpuverify-tests/OpenCL/asymmetric_asserts/pass/kernel.cl,PASS,0.379,0.020,0.009,0.537,0.751,0.498,2.194
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test12/kernel.cl,FAIL(6),0.420,0.015,0.009,0.588,0.782,0.000,1.815
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test1/kernel.cl,FAIL(6),0.378,0.012,0.013,0.455,0.616,0.696,2.170
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test10/kernel.cl,FAIL(6),0.416,0.015,0.005,0.575,0.627,0.705,2.343
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test11/kernel.cl,FAIL(6),0.441,0.012,0.009,0.576,0.710,0.831,2.579
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test13/kernel.cl,FAIL(6),0.425,0.009,0.007,0.547,0.621,0.752,2.361
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test16/kernel.cl,FAIL(6),0.418,0.019,0.012,0.545,0.541,0.674,2.209
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test14/kernel.cl,FAIL(6),0.417,0.015,0.006,0.579,0.664,0.938,2.618
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test8/kernel.cl,FAIL(4),0.456,0.016,0.010,0.000,0.000,0.000,0.482
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test18/kernel.cl,FAIL(6),0.422,0.009,0.009,0.538,0.701,0.664,2.343
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test15/kernel.cl,FAIL(6),0.384,0.010,0.006,0.583,0.699,1.354,3.035
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test2/kernel.cl,FAIL(6),0.460,0.017,0.014,0.537,0.665,0.900,2.593
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test6/kernel.cl,FAIL(6),0.425,0.009,0.005,0.455,0.661,0.000,1.555
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test7/kernel.cl,FAIL(6),0.421,0.009,0.010,0.496,0.701,0.000,1.636
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test3/kernel.cl,FAIL(6),0.422,0.010,0.010,0.548,0.663,0.987,2.641
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test4/kernel.cl,FAIL(6),0.459,0.023,0.006,0.555,0.743,1.270,3.056
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test17/kernel.cl,FAIL(6),0.422,0.009,0.006,0.577,0.823,2.348,4.184
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test9/kernel.cl,FAIL(6),0.416,0.010,0.006,0.585,0.656,0.781,2.454
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/fail/test5/kernel.cl,FAIL(6),0.416,0.009,0.012,0.617,0.740,1.475,3.268
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test1/kernel.cl,PASS,0.419,0.020,0.011,0.540,0.663,0.630,2.283
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test3/kernel.cl,PASS,0.382,0.018,0.010,0.542,0.709,0.662,2.323
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test2/kernel.cl,PASS,0.416,0.009,0.006,0.541,0.718,0.698,2.388
/datadrive/gpuverify-tests/CUDASamples/6_Advanced_threadFenceReduction_reduceSinglePass/kernel.cu,FAIL(6),0.134,0.016,0.009,0.699,15.128,26.863,42.849
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test5/kernel.cl,PASS,0.386,0.017,0.009,0.584,0.624,0.620,2.241
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test4/kernel.cl,PASS,0.418,0.018,0.009,0.581,0.741,1.343,3.110
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test7/kernel.cl,PASS,0.416,0.016,0.007,0.583,0.743,0.786,2.551
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test6/kernel.cl,PASS,0.463,0.031,0.013,0.595,0.751,1.195,3.048
/datadrive/gpuverify-tests/OpenCL/atomics/atomic_read_race/kernel.cl,FAIL(6),0.463,0.009,0.006,0.456,0.535,0.636,2.104
/datadrive/gpuverify-tests/OpenCL/atomics/counter/kernel.cl,PASS,0.416,0.009,0.019,0.546,0.576,0.541,2.107
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_atom_int/kernel.cl,PASS,0.382,0.015,0.010,0.474,0.616,0.581,2.078
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_float/kernel.cl,PASS,0.375,0.017,0.006,0.420,0.616,0.538,1.970
/datadrive/gpuverify-tests/OpenCL/atomics/equality_fail/kernel.cl,FAIL(5),0.416,0.017,0.027,0.232,0.000,0.000,0.692
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_int/kernel.cl,PASS,0.424,0.022,0.011,0.456,0.697,0.577,2.186
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test9/kernel.cl,PASS,0.457,0.015,0.009,0.576,0.776,0.986,2.819
/datadrive/gpuverify-tests/OpenCL/async_work_group_copy/pass/test8/kernel.cl,PASS,0.416,0.019,0.017,0.663,0.906,1.386,3.406
/datadrive/gpuverify-tests/OpenCL/atomics/definitions_long/kernel.cl,PASS,0.416,0.016,0.009,0.501,0.579,0.576,2.097
/datadrive/gpuverify-tests/OpenCL/atomics/displaced/kernel.cl,FAIL(6),0.416,0.023,0.013,0.466,0.536,0.657,2.110
/datadrive/gpuverify-tests/OpenCL/atomics/histo/kernel.cl,PASS,0.420,0.019,0.006,0.497,0.576,0.542,2.060
/datadrive/gpuverify-tests/OpenCL/atomics/mismatched_types/int_add_with_float/kernel.cl,PASS,0.416,0.009,0.010,0.459,0.496,0.539,1.929
/datadrive/gpuverify-tests/OpenCL/atomics/forloop/kernel.cl,FAIL(6),0.415,0.009,0.009,0.538,0.661,0.696,2.329
/datadrive/gpuverify-tests/OpenCL/atomics/mismatched_types/int_add_with_long/kernel.cl,PASS,0.380,0.018,0.012,0.459,0.536,0.581,1.985
/datadrive/gpuverify-tests/OpenCL/atomics/mismatched_types/int_add_with_short/kernel.cl,PASS,0.419,0.009,0.005,0.417,0.576,0.544,1.971
/datadrive/gpuverify-tests/OpenCL/atomics/refined_atomic_abstraction/check_used_treated_ok/kernel.cl,PASS,0.416,0.009,0.005,0.423,0.539,0.497,1.890
/datadrive/gpuverify-tests/OpenCL/atomics/pointers/kernel.cl,FAIL(6),0.422,0.016,0.012,0.496,0.616,0.697,2.260
