kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/Toolchain/testsuite/CUDA/function_pointers/return_value/kernel.cu,PASS,0.136,0.010,0.011,0.296,0.552,0.871,0.950,2.827
/datadrive/gpurepair/Toolchain/testsuite/CUDA/inheritance_struct_simplify/direct/kernel.cu,PASS,0.137,0.011,0.005,0.255,0.336,0.537,0.583,1.863
/datadrive/gpurepair/Toolchain/testsuite/CUDA/function_pointers/pass_struct/requires_call/kernel.cu,PASS,0.136,0.011,0.006,0.295,0.539,0.946,1.223,3.156
/datadrive/gpurepair/Toolchain/testsuite/CUDA/inheritance_struct_simplify/indirect/kernel.cu,PASS,0.149,0.022,0.011,0.259,0.391,0.497,0.583,1.912
/datadrive/gpurepair/Toolchain/testsuite/CUDA/function_pointers/pass_struct/call/kernel.cu,FAIL(201),0.140,0.010,0.005,0.295,0.536,0.940,1.468,3.392
/datadrive/gpurepair/Toolchain/testsuite/CUDA/function_pointers/soundness_issue/kernel.cu,FAIL(201),0.137,0.009,0.006,0.297,0.545,1.142,1.195,3.331
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/unhandled_varlen/kernel.cu,FAIL(4),0.136,0.015,0.007,0.000,0.000,0.000,0.000,0.158
/datadrive/gpurepair/Toolchain/testsuite/CUDA/globalarray/fail/kernel.cu,FAIL(202),0.137,0.009,0.005,0.296,0.503,0.628,0.943,2.521
/datadrive/gpurepair/Toolchain/testsuite/CUDA/large_constant_array/kernel.cu,PASS,0.136,0.011,0.012,0.300,0.456,0.537,0.663,2.115
/datadrive/gpurepair/Toolchain/testsuite/CUDA/local2darrayaccess/kernel.cu,PASS,0.153,0.019,0.008,0.310,0.496,0.588,0.701,2.275
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/arrayofstruct/kernel.cu,PASS,0.138,0.009,0.006,0.297,0.456,0.593,0.700,2.197
/datadrive/gpurepair/Toolchain/testsuite/CUDA/localarrayaccess/kernel.cu,PASS,0.136,0.009,0.006,0.296,0.456,0.578,0.871,2.351
/datadrive/gpurepair/Toolchain/testsuite/CUDA/loop_unwind/kernel.cu,FAIL(202),0.139,0.009,0.011,0.296,0.537,0.622,0.776,2.390
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/fail_arrayofstruct/kernel.cu,FAIL(202),0.136,0.008,0.006,0.307,0.513,0.543,1.137,2.650
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/lentoosmall/kernel.cu,PASS,0.143,0.017,0.007,0.313,0.507,0.616,0.778,2.382
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/lentoobig/kernel.cu,PASS,0.136,0.011,0.005,0.299,0.496,0.658,1.199,2.803
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/null_dst/kernel.cu,FAIL(201),0.136,0.019,0.009,0.258,0.375,0.544,0.742,2.082
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/mismatch/kernel.cu,PASS,0.136,0.016,0.009,0.298,0.496,0.661,0.778,2.394
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memset/unhandled_varlen/kernel.cu,FAIL(4),0.106,0.009,0.007,0.000,0.000,0.000,0.000,0.121
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/null_src/kernel.cu,FAIL(201),0.143,0.016,0.006,0.257,0.419,0.510,0.824,2.174
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memset/unhandled_varval/kernel.cu,FAIL(4),0.145,0.009,0.006,0.000,0.000,0.000,0.000,0.160
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail1/kernel.cu,FAIL(2),0.135,0.000,0.000,0.000,0.000,0.000,0.000,0.135
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/array_element_passed_to_call2/kernel.cu,PASS,0.138,0.010,0.006,0.294,0.458,0.537,0.657,2.101
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/array_element_passed_to_call1/kernel.cu,PASS,0.137,0.030,0.006,0.294,0.464,0.583,0.659,2.174
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/global_passed_to_call/kernel.cu,PASS,0.136,0.016,0.009,0.299,0.458,0.579,0.669,2.167
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/i8_element_global_passed_to_call1/kernel.cu,PASS,0.118,0.009,0.015,0.297,0.501,0.583,0.663,2.187
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/i8_element_global_passed_to_call2/kernel.cu,PASS,0.136,0.012,0.006,0.296,0.464,0.576,0.657,2.147
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/i8_element_parameter_passed_to_call/kernel.cu,PASS,0.151,0.012,0.012,0.254,0.384,0.539,0.581,1.934
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/parameter_passed_to_call/kernel.cu,PASS,0.144,0.011,0.006,0.295,0.417,0.496,0.579,1.947
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy_simplification/shared_element_passed_to_call/kernel.cu,PASS,0.139,0.016,0.014,0.303,0.457,0.538,0.661,2.128
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/notexactdiv/kernel.cu,PASS,0.141,0.018,0.014,0.297,0.496,0.697,1.912,3.574
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memset/initstruct/kernel.cu,PASS,0.137,0.010,0.005,0.301,0.458,0.656,0.696,2.264
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memset/null_dst/kernel.cu,FAIL(201),0.141,0.017,0.009,0.256,0.434,0.506,0.696,2.060
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail2/kernel.cu,FAIL(6),0.137,0.009,0.010,0.336,0.580,0.858,0.000,1.929
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memset_simplification/kernel.cu,PASS,0.137,0.017,0.014,0.295,0.456,0.616,0.737,2.272
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail8/kernel.cu,FAIL(201),0.137,0.015,0.008,0.261,0.376,0.457,0.700,1.953
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail5/kernel.cu,FAIL(201),0.137,0.010,0.006,0.301,0.457,0.544,0.828,2.282
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail6/kernel.cu,FAIL(202),0.136,0.017,0.013,0.304,0.517,0.579,0.737,2.302
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail4/kernel.cu,PASS,0.138,0.009,0.005,0.296,0.498,0.627,0.937,2.510
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail3/kernel.cu,PASS,0.141,0.014,0.006,0.296,0.499,0.779,0.991,2.728
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/fail/miscfail7/kernel.cu,FAIL(201),0.136,0.009,0.006,0.337,0.548,0.617,1.070,2.722
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc2/kernel.cu,PASS,0.137,0.026,0.005,0.298,0.456,0.576,0.727,2.225
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc3/kernel.cu,FAIL(201),0.144,0.016,0.007,0.299,0.459,0.577,0.865,2.367
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc5/kernel.cu,PASS,0.147,0.010,0.009,0.296,0.462,0.582,0.662,2.166
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc7/kernel.cu,PASS,0.141,0.009,0.006,0.255,0.375,0.506,0.617,1.908
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc1/kernel.cu,PASS,0.142,0.009,0.009,0.294,0.585,0.817,0.995,2.851
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc4/kernel.cu,PASS,0.138,0.010,0.010,0.295,0.545,0.937,0.619,2.553
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc6/kernel.cu,PASS,0.136,0.010,0.006,0.296,0.459,0.537,0.659,2.103
/datadrive/gpurepair/Toolchain/testsuite/CUDA/multiplelocals/kernel.cu,PASS,0.159,0.009,0.005,0.254,0.379,0.499,0.621,1.928
/datadrive/gpurepair/Toolchain/testsuite/CUDA/nonpointerparameter1/kernel.cu,PASS,0.150,0.032,0.006,0.260,0.390,0.496,0.576,1.909
/datadrive/gpurepair/Toolchain/testsuite/CUDA/nestedinline/kernel.cu,PASS,0.142,0.009,0.005,0.259,0.383,0.537,0.622,1.957
/datadrive/gpurepair/Toolchain/testsuite/CUDA/mul24/kernel.cu,PASS,0.138,0.013,0.007,0.300,0.537,0.617,0.702,2.314
/datadrive/gpurepair/Toolchain/testsuite/CUDA/misc/pass/misc8/kernel.cu,PASS,0.136,0.022,0.016,0.295,0.585,0.660,0.863,2.576
/datadrive/gpurepair/Toolchain/testsuite/CUDA/nonpointerparameter2/kernel.cu,PASS,0.140,0.013,0.006,0.257,0.377,0.541,0.626,1.960
/datadrive/gpurepair/Toolchain/testsuite/CUDA/notunaryoptest/kernel.cu,PASS,0.144,0.009,0.006,0.259,0.345,0.499,0.624,1.886
/datadrive/gpurepair/Toolchain/testsuite/CUDA/param_values/value_in_assert/kernel.cu,FAIL(201),0.139,0.019,0.008,0.259,0.422,0.497,0.737,2.081
/datadrive/gpurepair/Toolchain/testsuite/CUDA/noraceduetoreturn/kernel.cu,PASS,0.140,0.009,0.009,0.295,0.539,0.742,0.946,2.681
/datadrive/gpurepair/Toolchain/testsuite/CUDA/param_values/value_causing_race/kernel.cu,PASS,0.140,0.009,0.010,0.298,0.500,0.616,1.103,2.678
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointeranalysistests/testinterprocedural/kernel.cu,PASS,0.143,0.018,0.011,0.302,0.426,0.621,0.660,2.180
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointeranalysistests/testinterprocedural2/kernel.cu,PASS,0.147,0.013,0.007,0.298,0.456,0.619,0.745,2.285
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointers_in_structs/test1/kernel.cu,PASS,0.138,0.009,0.005,0.298,0.455,0.576,0.737,2.219
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointeranalysistests/testinterprocedural3/kernel.cu,PASS,0.139,0.017,0.005,0.297,0.503,0.696,0.778,2.434
/datadrive/gpurepair/Toolchain/testsuite/CUDA/memcpy/fail_overstep/kernel.cu,PASS,0.136,0.017,0.014,0.296,0.627,0.783,7.816,9.688
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointers_in_structs/test2/kernel.cu,PASS,0.138,0.009,0.010,0.295,0.537,0.620,0.748,2.357
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/scanlargelike/kernel.cu,PASS,0.138,0.011,0.008,0.295,0.501,0.625,0.748,2.327
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointers_in_structs/test3/kernel.cu,PASS,0.140,0.016,0.006,0.295,0.537,0.621,0.823,2.438
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test1/kernel.cu,PASS,0.137,0.024,0.008,0.296,0.462,0.577,0.742,2.247
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test10/kernel.cu,PASS,0.140,0.012,0.011,0.299,0.457,0.577,0.709,2.204
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointeranalysistests/testbasicaliasing/kernel.cu,FAIL(202),0.142,0.010,0.029,0.314,0.540,0.656,2.103,3.794
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test14/kernel.cu,PASS,0.142,0.015,0.006,0.255,0.376,0.582,0.620,1.996
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test11/kernel.cu,PASS,0.136,0.017,0.013,0.302,0.497,0.702,0.754,2.422
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test13/kernel.cu,PASS,0.145,0.010,0.007,0.295,0.498,0.587,0.701,2.243
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test2/kernel.cu,PASS,0.136,0.011,0.007,0.304,0.464,0.550,0.696,2.167
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test3/kernel.cu,PASS,0.140,0.009,0.005,0.307,0.471,0.577,0.742,2.250
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test12/kernel.cu,PASS,0.139,0.011,0.005,0.335,0.544,0.939,0.776,2.749
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointers_in_structs/test4/kernel.cu,PASS,0.143,0.009,0.005,0.337,0.704,0.979,1.663,3.840
/datadrive/gpurepair/Toolchain/testsuite/CUDA/return_val/char/kernel.cu,FAIL(4),0.137,0.012,0.009,0.000,0.000,0.000,0.000,0.158
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test4/kernel.cu,PASS,0.136,0.015,0.007,0.336,0.461,0.663,0.786,2.404
/datadrive/gpurepair/Toolchain/testsuite/CUDA/return_val/longlong/kernel.cu,FAIL(4),0.138,0.012,0.006,0.000,0.000,0.000,0.000,0.156
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test5/kernel.cu,PASS,0.141,0.016,0.009,0.310,0.505,0.617,0.784,2.381
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test7/kernel.cu,PASS,0.140,0.023,0.006,0.258,0.379,0.501,0.633,1.939
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test8/kernel.cu,PASS,0.140,0.009,0.006,0.295,0.461,0.587,0.711,2.208
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test9/kernel.cu,PASS,0.155,0.011,0.010,0.295,0.500,0.583,0.702,2.256
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test6/kernel.cu,PASS,0.155,0.010,0.007,0.335,0.536,0.639,0.740,2.422
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_bad_pointer_procedure_call/kernel.cu,PASS,0.153,0.009,0.005,0.268,0.470,0.623,0.698,2.227
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_copy_between_memory_spaces/kernel.cu,PASS,0.151,0.016,0.027,0.305,0.497,0.585,0.697,2.278
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_copy_between_pointers/kernel.cu,PASS,0.140,0.022,0.007,0.297,0.477,0.588,0.708,2.239
/datadrive/gpurepair/Toolchain/testsuite/CUDA/predication/test1/kernel.cu,PASS,0.138,0.018,0.007,0.305,0.456,0.580,0.617,2.120
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/test_pass_value_from_array/kernel.cu,PASS,0.148,0.012,0.007,0.296,0.504,0.700,0.657,2.325
/datadrive/gpurepair/Toolchain/testsuite/CUDA/predication/test2/kernel.cu,PASS,0.139,0.015,0.008,0.295,0.517,0.591,0.616,2.183
/datadrive/gpurepair/Toolchain/testsuite/CUDA/simpleparampassing/kernel.cu,PASS,0.145,0.010,0.006,0.261,0.386,0.536,0.619,1.962
/datadrive/gpurepair/Toolchain/testsuite/CUDA/simplereturn/kernel.cu,PASS,0.146,0.021,0.010,0.298,0.500,0.538,0.659,2.172
/datadrive/gpurepair/Toolchain/testsuite/CUDA/struct/kernel.cu,PASS,0.137,0.009,0.005,0.258,0.376,0.456,0.579,1.819
/datadrive/gpurepair/Toolchain/testsuite/CUDA/store_in_byval_function/kernel.cu,PASS,0.137,0.018,0.007,0.295,0.539,0.583,0.747,2.326
/datadrive/gpurepair/Toolchain/testsuite/CUDA/threadfence/kernel.cu,PASS,0.179,0.009,0.005,0.256,0.378,0.501,0.582,1.911
/datadrive/gpurepair/Toolchain/testsuite/CUDA/ternarytest/kernel.cu,PASS,0.142,0.017,0.005,0.302,0.496,0.579,0.659,2.201
/datadrive/gpurepair/Toolchain/testsuite/CUDA/reduced_strength_with_requires/kernel.cu,PASS,0.136,0.012,0.007,0.310,0.618,1.342,0.792,3.218
/datadrive/gpurepair/Toolchain/testsuite/CUDA/ternarytest2/kernel.cu,PASS,0.145,0.011,0.008,0.299,0.496,0.578,0.659,2.196
/datadrive/gpurepair/Toolchain/testsuite/CUDA/test_for_get_group_id/kernel.cu,PASS,0.136,0.015,0.006,0.259,0.496,0.575,0.696,2.184
/datadrive/gpurepair/Toolchain/testsuite/CUDA/unusedreturn/kernel.cu,PASS,0.137,0.011,0.005,0.256,0.417,0.539,0.619,1.984
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsize/kernel.cu,PASS,0.139,0.009,0.007,0.296,0.456,0.539,0.666,2.113
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/2d/kernel.cu,PASS,0.137,0.009,0.005,0.336,0.498,0.620,0.858,2.464
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/bad_inter_group/kernel.cu,FAIL(202),0.136,0.016,0.006,0.295,0.536,0.616,0.777,2.382
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/broken_shuffle/kernel.cu,PASS,0.136,0.009,0.006,0.294,0.496,0.602,1.026,2.570
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/shuffle/kernel.cu,PASS,0.139,0.009,0.006,0.296,0.455,0.575,0.737,2.217
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/equality_abstraction_issue/kernel.cu,FAIL(201),0.137,0.009,0.005,0.296,0.497,0.621,1.384,2.949
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/refined_equality_abstraction/kernel.cu,PASS,0.140,0.009,0.005,0.295,0.536,0.660,1.144,2.789
/datadrive/gpurepair/Toolchain/testsuite/CUDA/reduced_strength_blockwise/kernel.cu,PASS,0.140,0.021,0.011,0.303,0.620,3.756,1.258,6.110
/datadrive/gpurepair/Toolchain/testsuite/CUDA/scope/kernel.cu,PASS,0.143,0.017,0.010,0.296,0.701,3.430,1.584,6.182
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/2_Graphics_marchingCubes_compactVoxels/kernel.cu,PASS,0.136,0.011,0.006,0.305,0.543,0.631,1.148,2.779
/datadrive/gpurepair/Toolchain/testsuite/CUDA/transitiveclosure/kernel.cu,PASS,0.138,0.018,0.008,0.297,0.666,1.257,2.950,5.334
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationFloat/kernel.cu,PASS,0.141,0.017,0.006,0.305,0.538,0.616,0.747,2.369
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/2_Graphics_marchingCubes_classifyVoxel/kernel.cu,PASS,0.136,0.016,0.016,0.335,0.618,0.897,2.550,4.568
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationShort/kernel.cu,PASS,0.136,0.008,0.009,0.337,0.507,0.580,0.952,2.529
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_recursiveGaussian_d_transpose/kernel.cu,PASS,0.140,0.009,0.005,0.295,0.539,0.661,1.264,2.913
/datadrive/gpurepair/Toolchain/testsuite/CUDA/warpsync/scan_warp/kernel.cu,PASS,0.136,0.019,0.008,0.296,0.618,0.865,6.083,8.024
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram64Kernel/kernel.cu,PASS,0.136,0.022,0.008,0.307,0.661,3.762,3.190,8.085
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram256Kernel/kernel.cu,PASS,0.141,0.016,0.006,0.295,0.698,4.189,3.719,9.064
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce0/kernel.cu,PASS,0.148,0.022,0.009,0.337,0.703,1.421,2.711,5.352
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_concurrentKernels_sum/kernel.cu,PASS,0.136,0.024,0.014,0.297,0.657,4.482,7.172,12.781
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce1/kernel.cu,PASS,0.152,0.009,0.006,0.295,0.659,2.477,3.269,6.867
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce3/kernel.cu,PASS,0.141,0.016,0.005,0.296,0.664,1.345,4.834,7.302
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/0_Simple_matrixMul_matrixMul/kernel.cu,PASS,0.136,0.018,0.007,0.302,0.714,9.681,12.131,22.988
/datadrive/gpurepair/Toolchain/testsuite/CUDA/pointertests/cast/kernel.cu,FAIL(202),0.136,0.009,0.006,0.299,0.620,1.305,30.529,32.903
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_reduction_reduce2/kernel.cu,PASS,0.138,0.009,0.006,0.295,0.695,1.914,11.383,14.440
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_shfl_scan_uniform_add/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.576,0.701,1.639,3.369
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_scan_uniformUpdate/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.577,0.736,5.238,6.997
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_mergeSort_mergeRanksAndIndicesKernel/kernel.cu,PASS,0.160,0.015,0.011,0.335,0.861,19.574,4.042,24.999
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeGlobal/kernel.cu,PASS,0.136,0.010,0.006,0.297,0.576,0.662,0.995,2.683
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_sortingNetworks_oddEvenMergeGlobal/kernel.cu,PASS,0.136,0.016,0.006,0.336,0.664,0.872,1.309,3.339
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_mergeSort_generateSampleRanksKernel/kernel.cu,PASS,0.145,0.016,0.009,0.336,0.864,24.546,8.223,34.139
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_copy/kernel.cu,PASS,0.136,0.015,0.009,0.295,0.616,3.593,0.861,5.526
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_simpleHyperQ_sum/kernel.cu,PASS,0.109,0.015,0.012,0.297,0.697,4.525,6.917,12.570
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_copySharedMem/kernel.cu,PASS,0.136,0.009,0.006,0.336,0.696,2.026,0.937,4.146
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionRowsKernel/kernel.cu,PASS,0.140,0.023,0.011,0.301,0.737,22.321,18.781,42.315
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeDiagonal/kernel.cu,PASS,0.137,0.016,0.009,0.297,0.656,3.828,3.065,8.007
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeCoalesced/kernel.cu,PASS,0.136,0.009,0.005,0.336,0.662,8.163,2.463,11.774
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeNaive/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.616,3.345,1.097,5.504
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeCoarseGrained/kernel.cu,PASS,0.140,0.016,0.016,0.295,0.698,17.431,2.103,20.699
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1IDCT/kernel.cu,PASS,0.136,0.014,0.009,0.335,0.700,6.874,53.368,61.435
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_initRNG/kernel.cu,PASS,0.136,0.009,0.005,0.295,0.495,0.577,0.656,2.174
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeFineGrained/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.656,20.497,2.428,24.034
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_initRNG/kernel.cu,PASS,0.136,0.009,0.006,0.297,0.496,0.576,0.699,2.219
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionColumnsKernel/kernel.cu,PASS,0.136,0.019,0.009,0.297,0.737,36.527,30.178,67.902
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-loop-inter/kernel.cu,PASS,0.140,0.016,0.006,0.296,0.499,0.658,1.342,2.957
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-If/kernel.cu,PASS,0.141,0.017,0.006,0.346,0.539,0.617,1.343,3.007
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-loop-intra/kernel.cu,PASS,0.138,0.009,0.006,0.296,0.617,1.303,1.301,3.669
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/6_Advanced_transpose_transposeNoBankConflicts/kernel.cu,PASS,0.136,0.015,0.005,0.295,0.656,15.324,2.749,19.181
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/1-1-main/kernel.cu,PASS,0.146,0.007,0.014,0.295,0.496,0.617,0.899,2.475
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-1-loop-d2-intra/kernel.cu,PASS,0.137,0.015,0.005,0.296,0.616,1.344,1.185,3.599
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-1-main/kernel.cu,PASS,0.136,0.010,0.006,0.295,0.495,0.618,1.097,2.658
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_computeValue/kernel.cu,PASS,0.136,0.015,0.009,0.335,0.776,9.151,1.579,12.002
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-2-loop-both/kernel.cu,PASS,0.136,0.009,0.010,0.295,0.577,0.738,0.897,2.661
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/4_Finance_SobolQRNG_sobol/kernel.cu,PASS,0.143,0.024,0.013,0.335,0.699,45.841,24.914,71.967
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity/kernel.cl,PASS,0.416,0.010,0.006,0.255,0.415,0.496,0.577,2.174
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity_char/kernel.cl,PASS,0.457,0.016,0.005,0.255,0.375,0.497,0.576,2.181
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/associativity_short/kernel.cl,PASS,0.417,0.010,0.005,0.256,0.377,0.496,0.576,2.138
/datadrive/gpurepair/Toolchain/testsuite/MicroBenchmarks/2-2-loop-d2-both/kernel.cu,PASS,0.146,0.009,0.005,0.295,0.616,1.539,1.821,4.432
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/fail_decreasing/kernel.cl,FAIL(201),0.417,0.008,0.005,0.256,0.376,0.576,0.656,2.295
/datadrive/gpurepair/Toolchain/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_computeValue/kernel.cu,PASS,0.137,0.015,0.006,0.335,0.696,9.271,10.538,20.998
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/zero/kernel.cl,PASS,0.417,0.009,0.007,0.259,0.376,0.496,0.577,2.140
/datadrive/gpurepair/Toolchain/testsuite/OpenCL/abstract_add/increasing/kernel.cl,PASS,0.457,0.009,0.005,0.256,0.460,0.540,0.616,2.343
