kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/tests/testsuite/CUDA/annotation_tests/test_requires/kernel.cu,PASS,0.140,0.015,0.012,0.295,0.544,0.656,0.662,2.325
/datadrive/gpurepair/tests/testsuite/CUDA/annotation_tests/test_while_loop_invariant/kernel.cu,PASS,0.141,0.016,0.006,0.254,0.496,0.736,0.656,2.305
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/add_one/kernel.cu,PASS,0.137,0.015,0.011,0.296,0.504,0.576,0.741,2.280
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/add_tid/kernel.cu,FAIL(202),0.134,0.009,0.006,0.295,0.458,0.576,0.705,2.182
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/add_zero/kernel.cu,FAIL(202),0.136,0.009,0.006,0.295,0.495,0.583,0.701,2.225
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/device_global/kernel.cu,PASS,0.134,0.009,0.006,0.295,0.415,0.622,0.661,2.141
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/pointer_add/kernel.cu,PASS,0.134,0.009,0.005,0.295,0.458,0.621,0.746,2.268
/datadrive/gpurepair/tests/testsuite/CUDA/barrierconditionalkernelparam/kernel.cu,PASS,0.134,0.009,0.009,0.294,0.456,0.586,0.669,2.156
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/test_abstraction_enforced/kernel.cu,FAIL(201),0.136,0.017,0.014,0.297,0.499,0.656,1.152,2.770
/datadrive/gpurepair/tests/testsuite/CUDA/atomics/definitions/kernel.cu,PASS,0.142,0.017,0.012,0.300,0.576,0.937,0.990,2.974
/datadrive/gpurepair/tests/testsuite/CUDA/basic1/kernel.cu,PASS,0.136,0.014,0.014,0.256,0.340,0.495,0.578,1.834
/datadrive/gpurepair/tests/testsuite/CUDA/casttofloat/kernel.cu,PASS,0.136,0.015,0.010,0.257,0.335,0.497,0.617,1.866
/datadrive/gpurepair/tests/testsuite/CUDA/basicbarrier/kernel.cu,PASS,0.144,0.019,0.015,0.264,0.415,0.537,0.656,2.050
/datadrive/gpurepair/tests/testsuite/CUDA/basicglobalarray/kernel.cu,PASS,0.135,0.016,0.007,0.295,0.457,0.537,0.697,2.143
/datadrive/gpurepair/tests/testsuite/CUDA/cuda_arch/kernel.cu,PASS,0.135,0.015,0.006,0.256,0.339,0.657,0.616,2.022
/datadrive/gpurepair/tests/testsuite/CUDA/curand_tests/pass/curand/kernel.cu,PASS,0.135,0.011,0.006,0.296,0.498,0.587,0.738,2.271
/datadrive/gpurepair/tests/testsuite/CUDA/ctimeslid/kernel.cu,PASS,0.136,0.009,0.007,0.299,0.617,0.782,0.740,2.590
/datadrive/gpurepair/tests/testsuite/CUDA/curand_tests/pass/curand_mtgp32/kernel.cu,PASS,0.135,0.011,0.005,0.295,0.536,0.626,0.736,2.344
/datadrive/gpurepair/tests/testsuite/CUDA/ctimesgid/kernel.cu,PASS,0.144,0.012,0.006,0.309,0.622,1.018,0.780,2.891
/datadrive/gpurepair/tests/testsuite/CUDA/fail_tests/race_on_shared/kernel.cu,FAIL(202),0.141,0.010,0.010,0.338,0.458,0.576,0.737,2.269
/datadrive/gpurepair/tests/testsuite/CUDA/curand_tests/fail/curand_mtgp32_block_race/kernel.cu,FAIL(202),0.136,0.016,0.006,0.301,0.535,0.616,1.263,2.874
/datadrive/gpurepair/tests/testsuite/CUDA/floatcastrequired/kernel.cu,PASS,0.135,0.009,0.015,0.298,0.423,0.536,0.617,2.033
/datadrive/gpurepair/tests/testsuite/CUDA/fail_tests/shared_int/kernel.cu,FAIL(202),0.143,0.010,0.005,0.294,0.459,0.576,0.698,2.185
/datadrive/gpurepair/tests/testsuite/CUDA/floatrelationalop/kernel.cu,PASS,0.139,0.009,0.005,0.254,0.380,0.557,0.576,1.921
/datadrive/gpurepair/tests/testsuite/CUDA/curand_tests/fail/curand_race/kernel.cu,FAIL(202),0.135,0.009,0.006,0.300,0.463,0.617,2.156,3.686
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/fail/array/kernel.cu,FAIL(202),0.140,0.013,0.008,0.295,0.500,0.538,0.699,2.193
/datadrive/gpurepair/tests/testsuite/CUDA/curand_tests/fail/curand_mtgp32_race/kernel.cu,FAIL(202),0.135,0.015,0.006,0.295,0.545,0.615,2.349,3.961
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/fail/inherit/kernel.cu,FAIL(202),0.140,0.016,0.006,0.295,0.540,0.577,0.697,2.270
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/fail/struct_char/kernel.cu,FAIL(202),0.134,0.011,0.014,0.303,0.505,0.581,0.697,2.247
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/fail/struct_float/kernel.cu,FAIL(202),0.138,0.018,0.013,0.301,0.497,0.616,0.703,2.287
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/fail/struct_nested/kernel.cu,FAIL(202),0.135,0.013,0.012,0.295,0.464,0.576,0.698,2.193
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/pass/array/kernel.cu,PASS,0.142,0.016,0.018,0.301,0.456,0.538,0.707,2.178
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/pass/inherit/kernel.cu,PASS,0.143,0.009,0.006,0.299,0.495,0.589,0.701,2.242
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/pass/struct_char/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.460,0.617,0.697,2.219
/datadrive/gpurepair/tests/testsuite/CUDA/fresh_arrays/pass/struct_float/kernel.cu,PASS,0.137,0.009,0.005,0.295,0.495,0.576,0.697,2.214
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/basic_argument_pass/kernel.cu,PASS,0.134,0.009,0.005,0.295,0.535,0.822,0.942,2.743
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/basic_argument_fail/kernel.cu,FAIL(201),0.134,0.009,0.005,0.338,0.536,0.817,0.981,2.821
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/basic_assignment_fail/kernel.cu,FAIL(201),0.136,0.009,0.005,0.296,0.536,0.829,0.977,2.787
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/unknown_function/kernel.cu,FAIL(4),0.140,0.009,0.006,0.000,0.000,0.000,0.000,0.156
/datadrive/gpurepair/tests/testsuite/CUDA/curand_tests/fail/init_race/kernel.cu,FAIL(202),0.138,0.016,0.005,0.295,0.505,0.641,4.713,6.313
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/basic_assignment_pass/kernel.cu,PASS,0.135,0.009,0.006,0.337,0.536,0.900,0.945,2.868
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/constant_value/kernel.cu,FAIL(201),0.135,0.009,0.009,0.299,0.496,0.696,0.830,2.473
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/basic_statement/kernel.cu,PASS,0.150,0.015,0.015,0.335,0.536,1.023,0.861,2.936
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/funcptr_lt/kernel.cu,PASS,0.134,0.016,0.006,0.295,0.537,0.856,0.938,2.782
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/pass_struct/requires/kernel.cu,PASS,0.135,0.015,0.005,0.294,0.457,0.576,0.720,2.202
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/funcptr_to_ptr/kernel.cu,PASS,0.135,0.016,0.006,0.295,0.538,0.977,1.003,2.969
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/check_return_value/kernel.cu,PASS,0.136,0.018,0.006,0.335,0.542,1.018,1.338,3.391
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/funcptr_to_ptr_add/kernel.cu,FAIL(201),0.135,0.009,0.005,0.295,0.537,0.978,1.067,3.026
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/return_value/kernel.cu,PASS,0.134,0.011,0.006,0.295,0.536,0.856,0.977,2.816
/datadrive/gpurepair/tests/testsuite/CUDA/inheritance_struct_simplify/direct/kernel.cu,PASS,0.134,0.009,0.008,0.255,0.375,0.576,0.620,1.977
/datadrive/gpurepair/tests/testsuite/CUDA/inheritance_struct_simplify/indirect/kernel.cu,PASS,0.135,0.009,0.004,0.254,0.388,0.495,0.666,1.951
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/pass_struct/call/kernel.cu,FAIL(201),0.139,0.018,0.006,0.297,0.536,0.985,1.346,3.327
/datadrive/gpurepair/tests/testsuite/CUDA/globalarray/fail/kernel.cu,FAIL(202),0.145,0.009,0.006,0.294,0.495,0.600,0.902,2.452
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/pass_struct/requires_call/kernel.cu,PASS,0.134,0.011,0.005,0.294,0.540,1.018,1.302,3.306
/datadrive/gpurepair/tests/testsuite/CUDA/function_pointers/soundness_issue/kernel.cu,FAIL(201),0.138,0.009,0.005,0.294,0.542,1.101,1.184,3.273
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/unhandled_varlen/kernel.cu,FAIL(4),0.140,0.015,0.013,0.000,0.000,0.000,0.000,0.169
/datadrive/gpurepair/tests/testsuite/CUDA/local2darrayaccess/kernel.cu,PASS,0.136,0.009,0.005,0.300,0.458,0.576,0.700,2.184
/datadrive/gpurepair/tests/testsuite/CUDA/large_constant_array/kernel.cu,PASS,0.136,0.014,0.030,0.314,0.503,0.583,0.668,2.247
/datadrive/gpurepair/tests/testsuite/CUDA/localarrayaccess/kernel.cu,PASS,0.142,0.011,0.005,0.336,0.459,0.576,0.860,2.390
/datadrive/gpurepair/tests/testsuite/CUDA/loop_unwind/kernel.cu,FAIL(202),0.140,0.009,0.005,0.295,0.577,0.628,0.816,2.470
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/arrayofstruct/kernel.cu,PASS,0.138,0.026,0.017,0.298,0.466,0.616,0.736,2.298
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/fail_arrayofstruct/kernel.cu,FAIL(202),0.138,0.018,0.006,0.296,0.457,0.619,0.940,2.475
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/lentoosmall/kernel.cu,PASS,0.134,0.009,0.009,0.300,0.503,0.621,0.820,2.396
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/null_dst/kernel.cu,FAIL(201),0.135,0.013,0.019,0.256,0.415,0.501,0.662,2.000
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/null_src/kernel.cu,FAIL(201),0.139,0.024,0.005,0.259,0.419,0.536,0.701,2.082
/datadrive/gpurepair/tests/testsuite/CUDA/memset/unhandled_varlen/kernel.cu,FAIL(4),0.137,0.009,0.006,0.000,0.000,0.000,0.000,0.151
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/mismatch/kernel.cu,PASS,0.149,0.011,0.009,0.299,0.498,0.664,0.776,2.406
/datadrive/gpurepair/tests/testsuite/CUDA/memset/unhandled_varval/kernel.cu,FAIL(4),0.140,0.016,0.004,0.000,0.000,0.000,0.000,0.161
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/array_element_passed_to_call1/kernel.cu,PASS,0.135,0.016,0.006,0.302,0.456,0.536,0.696,2.147
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail1/kernel.cu,FAIL(2),0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.141
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/array_element_passed_to_call2/kernel.cu,PASS,0.135,0.009,0.006,0.296,0.459,0.577,0.697,2.180
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/lentoobig/kernel.cu,PASS,0.134,0.020,0.006,0.294,0.498,0.656,1.580,3.189
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/global_passed_to_call/kernel.cu,PASS,0.115,0.009,0.005,0.298,0.456,0.539,0.701,2.124
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/i8_element_global_passed_to_call1/kernel.cu,PASS,0.135,0.009,0.005,0.296,0.456,0.576,0.660,2.136
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/i8_element_global_passed_to_call2/kernel.cu,PASS,0.138,0.009,0.005,0.300,0.459,0.579,0.696,2.186
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/i8_element_parameter_passed_to_call/kernel.cu,PASS,0.143,0.012,0.011,0.259,0.416,0.498,0.623,1.962
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/parameter_passed_to_call/kernel.cu,PASS,0.137,0.017,0.013,0.259,0.381,0.512,0.621,1.940
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/notexactdiv/kernel.cu,PASS,0.135,0.012,0.016,0.297,0.496,0.658,1.866,3.479
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy_simplification/shared_element_passed_to_call/kernel.cu,PASS,0.135,0.009,0.005,0.295,0.464,0.619,0.674,2.201
/datadrive/gpurepair/tests/testsuite/CUDA/memset/initstruct/kernel.cu,PASS,0.137,0.009,0.006,0.296,0.458,0.617,0.699,2.222
/datadrive/gpurepair/tests/testsuite/CUDA/memset/null_dst/kernel.cu,FAIL(201),0.135,0.009,0.010,0.261,0.419,0.538,0.659,2.031
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail2/kernel.cu,FAIL(6),0.135,0.009,0.006,0.296,0.576,0.817,0.000,1.839
/datadrive/gpurepair/tests/testsuite/CUDA/memset_simplification/kernel.cu,PASS,0.139,0.011,0.014,0.309,0.459,0.580,0.704,2.217
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail8/kernel.cu,FAIL(201),0.139,0.014,0.012,0.256,0.376,0.498,0.662,1.956
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail6/kernel.cu,FAIL(202),0.140,0.010,0.006,0.297,0.499,0.539,0.700,2.190
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail5/kernel.cu,FAIL(201),0.137,0.014,0.009,0.296,0.456,0.539,0.826,2.276
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail4/kernel.cu,PASS,0.139,0.009,0.006,0.322,0.495,0.579,0.900,2.450
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc2/kernel.cu,PASS,0.138,0.015,0.006,0.299,0.459,0.583,0.737,2.238
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail3/kernel.cu,PASS,0.140,0.016,0.005,0.300,0.458,0.777,1.062,2.758
/datadrive/gpurepair/tests/testsuite/CUDA/misc/fail/miscfail7/kernel.cu,FAIL(201),0.134,0.015,0.005,0.297,0.538,0.620,1.019,2.628
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc3/kernel.cu,FAIL(201),0.136,0.009,0.005,0.254,0.462,0.586,0.776,2.228
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc5/kernel.cu,PASS,0.137,0.009,0.006,0.299,0.460,0.582,0.656,2.148
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc1/kernel.cu,PASS,0.139,0.010,0.006,0.302,0.622,0.823,1.018,2.921
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc6/kernel.cu,PASS,0.138,0.009,0.010,0.297,0.459,0.555,0.621,2.090
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc7/kernel.cu,PASS,0.136,0.010,0.006,0.257,0.424,0.544,0.616,1.992
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc4/kernel.cu,PASS,0.139,0.009,0.007,0.294,0.536,0.945,0.656,2.585
/datadrive/gpurepair/tests/testsuite/CUDA/multiplelocals/kernel.cu,PASS,0.134,0.014,0.006,0.220,0.377,0.498,0.617,1.866
/datadrive/gpurepair/tests/testsuite/CUDA/nestedinline/kernel.cu,PASS,0.139,0.009,0.006,0.255,0.376,0.461,0.618,1.863
/datadrive/gpurepair/tests/testsuite/CUDA/mul24/kernel.cu,PASS,0.146,0.017,0.010,0.309,0.536,0.582,0.701,2.301
/datadrive/gpurepair/tests/testsuite/CUDA/nonpointerparameter1/kernel.cu,PASS,0.137,0.034,0.017,0.264,0.378,0.497,0.617,1.945
/datadrive/gpurepair/tests/testsuite/CUDA/nonpointerparameter2/kernel.cu,PASS,0.140,0.018,0.005,0.264,0.376,0.539,0.616,1.958
/datadrive/gpurepair/tests/testsuite/CUDA/misc/pass/misc8/kernel.cu,PASS,0.144,0.018,0.011,0.336,0.577,0.702,0.897,2.685
/datadrive/gpurepair/tests/testsuite/CUDA/notunaryoptest/kernel.cu,PASS,0.137,0.009,0.008,0.260,0.375,0.500,0.583,1.871
/datadrive/gpurepair/tests/testsuite/CUDA/param_values/value_in_assert/kernel.cu,FAIL(201),0.135,0.019,0.005,0.254,0.416,0.506,0.617,1.954
/datadrive/gpurepair/tests/testsuite/CUDA/noraceduetoreturn/kernel.cu,PASS,0.151,0.021,0.005,0.295,0.535,0.785,0.897,2.689
/datadrive/gpurepair/tests/testsuite/CUDA/param_values/value_causing_race/kernel.cu,PASS,0.138,0.010,0.006,0.301,0.497,0.577,1.180,2.709
/datadrive/gpurepair/tests/testsuite/CUDA/pointeranalysistests/testinterprocedural/kernel.cu,PASS,0.137,0.020,0.006,0.296,0.460,0.624,0.709,2.252
/datadrive/gpurepair/tests/testsuite/CUDA/pointeranalysistests/testinterprocedural2/kernel.cu,PASS,0.137,0.016,0.006,0.295,0.469,0.616,0.700,2.239
/datadrive/gpurepair/tests/testsuite/CUDA/pointers_in_structs/test1/kernel.cu,PASS,0.138,0.015,0.006,0.300,0.497,0.558,0.699,2.214
/datadrive/gpurepair/tests/testsuite/CUDA/pointeranalysistests/testinterprocedural3/kernel.cu,PASS,0.137,0.015,0.011,0.339,0.498,0.696,0.781,2.476
/datadrive/gpurepair/tests/testsuite/CUDA/pointers_in_structs/test2/kernel.cu,PASS,0.134,0.018,0.007,0.295,0.541,0.617,0.740,2.352
/datadrive/gpurepair/tests/testsuite/CUDA/pointers_in_structs/test3/kernel.cu,PASS,0.143,0.021,0.010,0.335,0.545,0.631,0.782,2.468
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test1/kernel.cu,PASS,0.140,0.020,0.017,0.296,0.456,0.587,0.697,2.212
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/scanlargelike/kernel.cu,PASS,0.136,0.009,0.009,0.297,0.461,0.617,0.699,2.228
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test10/kernel.cu,PASS,0.145,0.015,0.011,0.296,0.456,0.583,0.698,2.204
/datadrive/gpurepair/tests/testsuite/CUDA/pointeranalysistests/testbasicaliasing/kernel.cu,FAIL(202),0.134,0.016,0.009,0.297,0.537,0.621,2.472,4.086
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test11/kernel.cu,PASS,0.137,0.009,0.005,0.295,0.502,0.697,0.736,2.381
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test14/kernel.cu,PASS,0.134,0.009,0.005,0.265,0.418,0.536,0.616,1.984
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test13/kernel.cu,PASS,0.139,0.010,0.009,0.298,0.458,0.576,0.697,2.187
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test2/kernel.cu,PASS,0.137,0.009,0.007,0.295,0.457,0.576,0.700,2.180
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test3/kernel.cu,PASS,0.134,0.009,0.010,0.300,0.457,0.577,0.702,2.189
/datadrive/gpurepair/tests/testsuite/CUDA/pointers_in_structs/test4/kernel.cu,PASS,0.134,0.009,0.006,0.335,0.671,0.944,1.671,3.769
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test12/kernel.cu,PASS,0.137,0.015,0.007,0.296,0.542,0.937,0.779,2.714
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test4/kernel.cu,PASS,0.137,0.012,0.012,0.296,0.456,0.700,0.746,2.359
/datadrive/gpurepair/tests/testsuite/CUDA/memcpy/fail_overstep/kernel.cu,PASS,0.142,0.026,0.011,0.303,0.544,0.817,10.046,11.889
/datadrive/gpurepair/tests/testsuite/CUDA/return_val/char/kernel.cu,FAIL(4),0.138,0.022,0.012,0.000,0.000,0.000,0.000,0.171
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test7/kernel.cu,PASS,0.148,0.015,0.012,0.255,0.375,0.519,0.618,1.943
/datadrive/gpurepair/tests/testsuite/CUDA/return_val/longlong/kernel.cu,FAIL(4),0.140,0.019,0.011,0.000,0.000,0.000,0.000,0.169
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test5/kernel.cu,PASS,0.141,0.009,0.005,0.295,0.537,0.662,0.697,2.345
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test8/kernel.cu,PASS,0.140,0.009,0.013,0.307,0.455,0.577,0.696,2.197
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test6/kernel.cu,PASS,0.135,0.022,0.006,0.339,0.542,0.625,0.739,2.407
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test9/kernel.cu,PASS,0.146,0.025,0.009,0.298,0.498,0.675,0.702,2.353
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test_bad_pointer_procedure_call/kernel.cu,PASS,0.134,0.015,0.006,0.295,0.464,0.619,0.659,2.193
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test_copy_between_memory_spaces/kernel.cu,PASS,0.143,0.019,0.005,0.295,0.461,0.580,0.702,2.204
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test_copy_between_pointers/kernel.cu,PASS,0.142,0.015,0.007,0.297,0.461,0.580,0.697,2.200
/datadrive/gpurepair/tests/testsuite/CUDA/predication/test1/kernel.cu,PASS,0.142,0.016,0.006,0.296,0.457,0.537,0.619,2.073
/datadrive/gpurepair/tests/testsuite/CUDA/predication/test2/kernel.cu,PASS,0.139,0.009,0.008,0.303,0.497,0.577,0.616,2.149
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/test_pass_value_from_array/kernel.cu,PASS,0.139,0.023,0.017,0.302,0.461,0.696,0.700,2.340
/datadrive/gpurepair/tests/testsuite/CUDA/simpleparampassing/kernel.cu,PASS,0.141,0.011,0.004,0.295,0.376,0.497,0.618,1.943
/datadrive/gpurepair/tests/testsuite/CUDA/struct/kernel.cu,PASS,0.139,0.009,0.011,0.255,0.340,0.458,0.617,1.828
/datadrive/gpurepair/tests/testsuite/CUDA/simplereturn/kernel.cu,PASS,0.138,0.016,0.006,0.295,0.460,0.536,0.657,2.106
/datadrive/gpurepair/tests/testsuite/CUDA/store_in_byval_function/kernel.cu,PASS,0.134,0.017,0.014,0.304,0.541,0.619,0.736,2.366
/datadrive/gpurepair/tests/testsuite/CUDA/ternarytest/kernel.cu,PASS,0.135,0.016,0.005,0.297,0.496,0.576,0.657,2.183
/datadrive/gpurepair/tests/testsuite/CUDA/reduced_strength_with_requires/kernel.cu,PASS,0.136,0.012,0.021,0.298,0.621,1.349,0.777,3.215
/datadrive/gpurepair/tests/testsuite/CUDA/ternarytest2/kernel.cu,PASS,0.138,0.009,0.005,0.297,0.496,0.581,0.656,2.183
/datadrive/gpurepair/tests/testsuite/CUDA/threadfence/kernel.cu,PASS,0.136,0.016,0.006,0.255,0.416,0.499,0.625,1.951
/datadrive/gpurepair/tests/testsuite/CUDA/test_for_get_group_id/kernel.cu,PASS,0.136,0.009,0.006,0.297,0.458,0.580,0.701,2.186
/datadrive/gpurepair/tests/testsuite/CUDA/unusedreturn/kernel.cu,PASS,0.135,0.009,0.006,0.254,0.415,0.536,0.626,1.981
/datadrive/gpurepair/tests/testsuite/CUDA/warpsize/kernel.cu,PASS,0.140,0.009,0.007,0.297,0.456,0.537,0.698,2.144
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/2d/kernel.cu,PASS,0.135,0.011,0.008,0.296,0.496,0.706,0.898,2.549
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/bad_inter_group/kernel.cu,FAIL(202),0.139,0.010,0.006,0.335,0.577,0.619,0.777,2.463
