kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/broken_shuffle/kernel.cu,PASS,0.134,0.009,0.006,0.297,0.496,0.619,1.027,2.588
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/equality_abstraction_issue/kernel.cu,FAIL(201),0.134,0.009,0.006,0.295,0.497,0.657,1.140,2.737
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/shuffle/kernel.cu,PASS,0.138,0.009,0.006,0.299,0.536,0.576,0.778,2.341
/datadrive/gpurepair/tests/testsuite/CUDA/reduced_strength_blockwise/kernel.cu,PASS,0.135,0.010,0.005,0.336,0.629,3.713,1.299,6.127
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/refined_equality_abstraction/kernel.cu,PASS,0.134,0.009,0.005,0.297,0.540,0.660,1.102,2.747
/datadrive/gpurepair/tests/testsuite/CUDA/transitiveclosure/kernel.cu,PASS,0.144,0.015,0.005,0.296,0.658,1.259,2.392,4.769
/datadrive/gpurepair/tests/testsuite/CUDASamples/2_Graphics_marchingCubes_compactVoxels/kernel.cu,PASS,0.136,0.009,0.006,0.295,0.536,0.656,1.218,2.856
/datadrive/gpurepair/tests/testsuite/CUDA/scope/kernel.cu,PASS,0.142,0.015,0.009,0.337,0.656,3.484,1.865,6.509
/datadrive/gpurepair/tests/testsuite/CUDASamples/2_Graphics_marchingCubes_classifyVoxel/kernel.cu,PASS,0.134,0.016,0.016,0.336,0.625,0.858,3.264,5.249
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationFloat/kernel.cu,PASS,0.134,0.010,0.009,0.303,0.536,1.579,0.752,3.323
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernelQuantizationShort/kernel.cu,PASS,0.135,0.015,0.005,0.295,0.496,1.509,0.941,3.396
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_recursiveGaussian_d_transpose/kernel.cu,PASS,1.219,0.016,0.006,0.295,0.536,0.659,1.543,4.274
/datadrive/gpurepair/tests/testsuite/CUDA/warpsync/scan_warp/kernel.cu,PASS,0.134,0.009,0.007,0.296,0.576,0.817,6.235,8.074
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram256Kernel/kernel.cu,PASS,0.134,0.013,0.005,0.339,1.670,4.231,3.717,10.110
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce0/kernel.cu,PASS,0.153,0.016,0.013,0.295,0.656,1.458,2.664,5.255
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_histogram_mergeHistogram64Kernel/kernel.cu,PASS,0.136,0.011,0.013,0.302,1.662,3.755,5.003,10.883
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1IDCT/kernel.cu,PASS,0.140,0.016,0.013,0.335,0.696,6.807,4.838,12.846
/datadrive/gpurepair/tests/testsuite/CUDASamples/0_Simple_matrixMul_matrixMul/kernel.cu,PASS,0.134,0.015,0.006,0.335,0.699,9.375,7.389,17.953
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_concurrentKernels_sum/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.658,4.398,6.980,12.488
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce3/kernel.cu,PASS,0.147,0.015,0.006,0.342,0.696,1.340,5.638,8.184
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce1/kernel.cu,PASS,0.137,0.022,0.010,0.295,0.660,2.518,5.370,9.014
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_scan_uniformUpdate/kernel.cu,PASS,0.135,0.009,0.006,0.310,0.621,0.777,4.117,5.974
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_dct8x8_CUDAkernel1DCT/kernel.cu,PASS,0.135,0.015,0.015,0.335,0.700,2.543,18.828,22.570
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_shfl_scan_uniform_add/kernel.cu,PASS,0.135,0.009,0.005,0.295,0.578,0.662,1.459,3.143
/datadrive/gpurepair/tests/testsuite/CUDA/pointertests/cast/kernel.cu,FAIL(202),0.136,0.010,0.005,0.338,0.626,1.341,30.334,32.790
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_sortingNetworks_bitonicMergeGlobal/kernel.cu,PASS,0.135,0.015,0.006,0.295,0.537,0.665,1.028,2.681
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_reduction_reduce2/kernel.cu,PASS,0.135,0.024,0.006,0.295,0.656,1.954,10.918,13.989
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_sortingNetworks_oddEvenMergeGlobal/kernel.cu,PASS,0.135,0.018,0.009,0.335,0.617,0.821,1.389,3.323
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_copySharedMem/kernel.cu,PASS,0.148,0.016,0.010,0.336,0.736,2.146,1.025,4.416
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_mergeSort_mergeRanksAndIndicesKernel/kernel.cu,PASS,0.142,0.015,0.009,0.335,0.826,19.156,4.122,24.604
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_copy/kernel.cu,PASS,0.135,0.017,0.021,0.339,0.618,3.770,0.938,5.839
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_scan_scanExclusiveShared/kernel.cu,PASS,0.136,0.015,0.009,0.295,0.668,3.034,19.172,23.330
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_simpleHyperQ_sum/kernel.cu,PASS,0.135,0.009,0.005,0.295,0.656,4.678,10.430,16.208
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_mergeSort_generateSampleRanksKernel/kernel.cu,PASS,0.134,0.016,0.010,0.339,0.858,25.308,8.572,35.236
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeCoalesced/kernel.cu,PASS,0.135,0.015,0.011,0.338,0.698,8.388,2.589,12.175
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeDiagonal/kernel.cu,PASS,0.134,0.016,0.009,0.337,0.697,4.076,5.031,10.301
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_initRNG/kernel.cu,PASS,0.135,0.016,0.009,0.301,0.496,0.631,0.745,2.333
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeNaive/kernel.cu,PASS,0.137,0.016,0.006,0.296,0.619,3.475,1.177,5.725
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_initRNG/kernel.cu,PASS,0.135,0.016,0.014,0.303,0.497,0.616,0.697,2.278
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-If/kernel.cu,PASS,0.134,0.009,0.009,0.335,0.537,0.704,1.424,3.152
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-loop-inter/kernel.cu,PASS,0.134,0.015,0.006,0.295,0.497,0.657,1.339,2.943
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-loop-intra/kernel.cu,PASS,0.135,0.009,0.006,0.295,0.617,1.299,1.343,3.702
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/1-1-main/kernel.cu,PASS,0.135,0.009,0.009,0.296,0.536,0.617,0.977,2.578
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeCoarseGrained/kernel.cu,PASS,0.135,0.016,0.017,0.296,0.704,18.471,2.307,21.945
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-1-main/kernel.cu,PASS,0.135,0.015,0.012,0.299,0.539,0.663,1.069,2.732
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-1-loop-d2-intra/kernel.cu,PASS,0.135,0.016,0.009,0.337,0.659,1.389,1.379,3.924
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionRowsKernel/kernel.cu,PASS,0.135,0.016,0.013,0.335,0.743,22.090,30.984,54.316
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_SingleAsianOptionP_computeValue/kernel.cu,PASS,0.135,0.017,0.009,0.376,0.820,9.749,1.797,12.903
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-2-loop-both/kernel.cu,PASS,0.152,0.019,0.009,0.339,0.618,0.819,0.977,2.934
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/associativity/kernel.cl,PASS,0.462,0.016,0.010,0.256,0.381,0.496,0.665,2.286
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/associativity_char/kernel.cl,PASS,0.460,0.022,0.017,0.295,0.432,0.542,0.619,2.387
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/associativity_short/kernel.cl,PASS,0.458,0.034,0.028,0.301,0.458,0.582,0.618,2.479
/datadrive/gpurepair/tests/testsuite/MicroBenchmarks/2-2-loop-d2-both/kernel.cu,PASS,0.135,0.016,0.009,0.346,0.658,1.703,1.823,4.690
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/fail_decreasing/kernel.cl,FAIL(201),0.463,0.022,0.009,0.295,0.381,0.577,0.616,2.363
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/increasing/kernel.cl,PASS,0.416,0.016,0.006,0.296,0.508,0.539,0.622,2.402
/datadrive/gpurepair/tests/testsuite/OpenCL/abstract_add/zero/kernel.cl,PASS,0.421,0.009,0.006,0.255,0.376,0.497,0.617,2.179
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeFineGrained/kernel.cu,PASS,0.142,0.014,0.009,0.335,0.742,21.632,4.600,27.473
/datadrive/gpurepair/tests/testsuite/OpenCL/addressofinit/kernel.cl,PASS,0.417,0.020,0.009,0.295,0.456,0.579,0.696,2.473
/datadrive/gpurepair/tests/testsuite/OpenCL/addressofread/kernel.cl,PASS,0.416,0.016,0.006,0.295,0.496,0.576,0.697,2.500
/datadrive/gpurepair/tests/testsuite/OpenCL/alignment/initialisation/kernel.cl,PASS,0.419,0.009,0.005,0.295,0.497,0.656,0.697,2.578
/datadrive/gpurepair/tests/testsuite/OpenCL/alignment/int3int4/kernel.cl,PASS,0.457,0.009,0.005,0.296,0.536,0.577,0.736,2.616
/datadrive/gpurepair/tests/testsuite/OpenCL/always_inline/kernel.cl,PASS,0.419,0.009,0.006,0.255,0.375,0.496,0.617,2.176
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_transpose_transposeNoBankConflicts/kernel.cu,PASS,0.141,0.015,0.009,0.335,0.708,16.654,4.829,22.690
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_assert_false/kernel.cl,FAIL(201),0.416,0.009,0.006,0.254,0.375,0.497,0.656,2.213
/datadrive/gpurepair/tests/testsuite/OpenCL/alignment/race_location/kernel.cl,FAIL(202),0.415,0.009,0.005,0.295,0.535,0.616,0.978,2.853
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_assume_true/kernel.cl,FAIL(201),0.415,0.009,0.005,0.257,0.376,0.496,0.657,2.215
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_function_wide_invariant/kernel.cl,FAIL(6),0.415,0.016,0.005,0.295,0.576,0.818,0.000,2.126
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_ptr_offset/kernel.cl,FAIL(6),0.416,0.016,0.006,0.256,0.495,0.616,0.000,1.804
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/fail_read_offset_global/kernel.cl,FAIL(201),0.415,0.009,0.005,0.255,0.415,0.536,0.656,2.292
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_requires/fail/kernel.cl,FAIL(6),0.376,0.009,0.005,0.296,0.496,0.696,0.000,1.879
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/nowhere_near_loop_head/kernel.cl,FAIL(5),0.416,0.010,0.005,0.296,0.255,0.000,0.000,0.982
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_ensures/fail/kernel.cl,FAIL(6),0.415,0.028,0.005,0.296,0.497,0.777,0.000,2.018
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_and/kernel.cl,FAIL(5),0.416,0.009,0.005,0.256,0.259,0.000,0.000,0.946
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_ensures/pass/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.455,0.656,0.660,2.496
/datadrive/gpurepair/tests/testsuite/CUDASamples/7_CUDALibraries_MC_EstimatePiInlineP_computeValue/kernel.cu,PASS,0.134,0.015,0.009,0.335,0.736,10.022,13.516,24.768
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_or/kernel.cl,FAIL(5),0.415,0.009,0.006,0.295,0.258,0.000,0.000,0.982
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariant_specification_mistakes/short_circuit_ternary/kernel.cl,FAIL(5),0.416,0.009,0.006,0.297,0.258,0.000,0.000,0.986
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/global_requires/pass/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.418,0.656,0.661,2.460
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/invariants_as_candidates/kernel.cl,PASS,0.415,0.009,0.006,0.295,0.496,0.617,0.627,2.465
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/no_annotations/kernel.cl,PASS,0.416,0.009,0.006,0.254,0.496,0.496,0.624,2.300
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/ite/kernel.cl,PASS,0.416,0.015,0.023,0.295,0.616,0.736,0.817,2.918
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/only_requires/kernel.cl,PASS,0.415,0.016,0.005,0.296,0.576,0.778,0.697,2.783
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/fail/bad_write/kernel.cl,FAIL(202),0.415,0.015,0.005,0.295,0.495,0.576,0.698,2.500
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/pass/simple_spec/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.496,0.576,0.736,2.532
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/simple_shared_state_invariant/kernel.cl,PASS,0.420,0.009,0.006,0.295,0.577,1.138,0.737,3.181
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/pass/value_related_spec/kernel.cl,PASS,0.417,0.015,0.006,0.296,0.496,0.657,0.737,2.623
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/specification_tests/pass/vacuous_spec/kernel.cl,PASS,0.415,0.015,0.006,0.335,0.496,0.656,0.736,2.659
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_all/kernel.cl,PASS,0.416,0.009,0.010,0.256,0.418,0.496,0.583,2.188
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assert/kernel.cl,PASS,0.415,0.016,0.006,0.261,0.415,0.536,0.616,2.266
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assert_true/kernel.cl,PASS,0.416,0.009,0.005,0.254,0.375,0.500,0.576,2.135
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/shared_state_invariant_tests/shared_state_two_arrays/kernel.cl,FAIL(6),0.416,0.016,0.006,0.295,0.616,4.031,0.000,5.379
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assume_false/kernel.cl,PASS,0.415,0.011,0.005,0.255,0.375,0.496,0.616,2.174
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_assume/kernel.cl,PASS,0.415,0.016,0.006,0.256,0.457,0.537,0.617,2.304
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_axiom/kernel.cl,PASS,0.415,0.009,0.005,0.295,0.456,0.535,0.658,2.373
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_candidate_invariant/kernel.cl,PASS,0.417,0.009,0.006,0.257,0.536,0.657,0.616,2.498
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_candidate_global_invariant/kernel.cl,PASS,0.415,0.016,0.005,0.295,0.576,0.737,0.697,2.741
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_contract/kernel.cl,PASS,0.416,0.009,0.005,0.295,0.416,0.616,0.658,2.414
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_distinct/kernel.cl,PASS,0.415,0.009,0.005,0.255,0.495,0.736,0.621,2.537
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_enabled_and_uniform/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.536,0.617,0.616,2.494
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_exclusive/kernel.cl,PASS,0.415,0.010,0.006,0.255,0.416,0.496,0.626,2.224
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_ensures/kernel.cl,PASS,0.375,0.009,0.006,0.295,0.455,0.739,0.657,2.536
/datadrive/gpurepair/tests/testsuite/CUDASamples/6_Advanced_scan_scanExclusiveShared2/kernel.cu,PASS,0.136,0.015,0.009,0.296,0.698,3.993,51.440,56.587
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_for_loop_invariant/kernel.cl,PASS,0.416,0.010,0.006,0.295,0.495,0.658,0.616,2.496
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert/kernel.cl,PASS,0.415,0.015,0.005,0.295,0.541,0.618,0.656,2.546
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_old/kernel.cl,PASS,0.415,0.009,0.006,0.254,0.417,0.495,0.660,2.257
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_function_wide_invariant/kernel.cl,PASS,0.375,0.015,0.009,0.296,0.576,0.705,0.867,2.843
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_loop_invariant_then_assert2/kernel.cl,PASS,0.420,0.009,0.009,0.255,0.497,0.656,0.659,2.504
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_precondition_on_kernel/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.416,0.543,0.660,2.345
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_ptr_offset/kernel.cl,PASS,0.423,0.009,0.006,0.335,0.536,0.697,0.700,2.705
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_global/kernel.cl,PASS,0.417,0.021,0.006,0.296,0.496,0.576,0.697,2.508
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_global_fail/kernel.cl,FAIL(201),0.416,0.009,0.006,0.297,0.497,0.619,0.941,2.784
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_local/kernel.cl,PASS,0.417,0.015,0.005,0.294,0.496,0.580,0.737,2.545
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_offset/kernel.cl,PASS,0.418,0.009,0.006,0.258,0.416,0.495,0.619,2.220
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_requires/kernel.cl,PASS,0.377,0.009,0.005,0.295,0.536,0.659,0.656,2.538
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_local_fail/kernel.cl,FAIL(201),0.418,0.009,0.006,0.295,0.496,0.616,0.819,2.659
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_read_offset_global/kernel.cl,PASS,0.424,0.015,0.009,0.297,0.456,0.580,0.942,2.724
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_while_loop_invariant/kernel.cl,PASS,0.416,0.009,0.006,0.255,0.497,0.659,0.621,2.463
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_global/kernel.cl,PASS,0.456,0.009,0.006,0.295,0.499,0.576,0.699,2.539
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_global_fail/kernel.cl,FAIL(201),0.416,0.009,0.005,0.295,0.497,0.696,0.817,2.735
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_local/kernel.cl,PASS,0.417,0.009,0.006,0.298,0.456,0.576,0.698,2.459
/datadrive/gpurepair/tests/testsuite/CUDASamples/4_Finance_SobolQRNG_sobol/kernel.cu,PASS,0.136,0.015,0.006,0.295,0.737,46.775,27.264,75.229
/datadrive/gpurepair/tests/testsuite/OpenCL/annotation_tests/test_write_local_fail/kernel.cl,FAIL(201),0.420,0.015,0.010,0.295,0.455,0.581,0.821,2.599
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/array_in_array/kernel.cl,FAIL(201),0.420,0.009,0.006,0.297,0.496,0.576,0.818,2.622
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/array_in_array_2/kernel.cl,PASS,0.420,0.009,0.009,0.295,0.501,0.618,0.778,2.631
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/multi_dim_array/kernel.cl,PASS,0.418,0.009,0.006,0.295,0.496,0.576,0.699,2.499
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/array_in_array_param/kernel.cl,FAIL(201),0.416,0.009,0.006,0.296,0.499,0.577,0.858,2.659
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/multi_dim_array_fail_upper/kernel.cl,FAIL(201),0.415,0.014,0.006,0.299,0.496,0.576,0.857,2.662
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/negative_index_multi_dim/kernel.cl,PASS,0.421,0.016,0.009,0.295,0.496,0.586,0.737,2.560
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/negative_index_multi_dim_fail/kernel.cl,FAIL(201),0.415,0.009,0.013,0.295,0.504,0.576,0.897,2.708
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/private_array/kernel.cl,PASS,0.420,0.019,0.006,0.295,0.496,0.577,0.660,2.473
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/realign_simple/kernel.cl,PASS,0.417,0.009,0.006,0.300,0.503,0.616,0.696,2.547
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/realign_simple_fail/kernel.cl,FAIL(201),0.415,0.010,0.014,0.303,0.455,0.580,0.776,2.553
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array/kernel.cl,PASS,0.415,0.016,0.005,0.296,0.496,0.576,0.696,2.500
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array_fail_lower/kernel.cl,FAIL(201),0.381,0.016,0.009,0.299,0.496,0.576,0.819,2.596
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array_fail_upper/kernel.cl,FAIL(201),0.416,0.009,0.006,0.295,0.498,0.576,0.817,2.616
/datadrive/gpurepair/tests/testsuite/OpenCL/array_bounds_tests/simple_array_fail_var/kernel.cl,FAIL(201),0.416,0.011,0.013,0.303,0.576,0.580,0.858,2.756
/datadrive/gpurepair/tests/testsuite/OpenCL/asymmetric_asserts/fail/kernel.cl,FAIL(201),0.417,0.009,0.006,0.295,0.536,0.744,0.699,2.707
/datadrive/gpurepair/tests/testsuite/OpenCL/arraycopy/kernel.cl,PASS,0.416,0.016,0.009,0.300,0.616,1.097,0.817,3.271
/datadrive/gpurepair/tests/testsuite/OpenCL/asymmetric_asserts/pass/kernel.cl,PASS,0.417,0.015,0.005,0.298,0.536,0.777,0.659,2.707
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test8/kernel.cl,FAIL(4),0.458,0.016,0.006,0.000,0.000,0.000,0.000,0.479
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test1/kernel.cl,FAIL(202),0.416,0.020,0.006,0.295,0.542,0.658,1.059,2.995
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test12/kernel.cl,FAIL(6),0.416,0.016,0.005,0.336,0.617,0.860,0.000,2.250
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test6/kernel.cl,FAIL(6),0.416,0.016,0.006,0.298,0.499,0.697,0.000,1.932
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test7/kernel.cl,FAIL(6),0.422,0.012,0.009,0.296,0.537,0.736,0.000,2.012
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test11/kernel.cl,FAIL(201),0.417,0.009,0.006,0.338,0.576,0.746,1.582,3.673
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test13/kernel.cl,FAIL(202),0.460,0.016,0.006,0.295,0.581,0.656,1.059,3.073
/datadrive/gpurepair/tests/testsuite/CUDASamples/3_Imaging_convolutionSeparable_convolutionColumnsKernel/kernel.cu,PASS,0.134,0.016,0.012,0.295,0.745,36.277,49.387,86.866
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test1/kernel.cl,PASS,0.456,0.015,0.009,0.335,0.578,0.656,1.390,3.439
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test9/kernel.cl,FAIL(201),0.419,0.009,0.005,0.295,0.622,0.704,1.579,3.633
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/atomic_read_race/kernel.cl,PASS,0.420,0.009,0.006,0.295,0.495,0.580,0.899,2.704
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/fail/test14/kernel.cl,PASS,0.461,0.009,0.005,0.295,0.617,0.826,3.808,6.021
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test5/kernel.cl,PASS,0.416,0.015,0.005,0.335,0.616,0.740,1.264,3.393
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/counter/kernel.cl,PASS,0.415,0.009,0.006,0.295,0.541,0.658,1.062,2.986
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/equality_fail/kernel.cl,FAIL(5),0.415,0.009,0.005,0.295,0.215,0.000,0.000,0.940
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test2/kernel.cl,PASS,0.417,0.009,0.007,0.336,0.621,0.777,3.709,5.876
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_float/kernel.cl,PASS,0.456,0.009,0.006,0.298,0.496,0.576,0.697,2.537
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test3/kernel.cl,PASS,0.415,0.016,0.009,0.352,0.620,0.778,3.264,5.455
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_atom_int/kernel.cl,PASS,0.456,0.011,0.009,0.295,0.664,1.058,1.177,3.670
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/displaced/kernel.cl,PASS,0.459,0.009,0.005,0.295,0.536,0.617,0.978,2.899
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_int/kernel.cl,PASS,0.415,0.030,0.009,0.296,0.658,1.098,1.178,3.684
/datadrive/gpurepair/tests/testsuite/OpenCL/atomics/definitions_long/kernel.cl,PASS,0.421,0.016,0.009,0.295,0.657,1.098,1.178,3.673
