kernel,status,clang,opt,bugle,instrumentation,vcgen,cruncher,repair,total
/datadrive/gpurepair/tests/testsuite/OpenCL/inference_tests/lower_bound/kernel.cl,PASS,0.375,0.035,0.021,0.297,0.549,0.664,0.669,2.611
/datadrive/gpurepair/tests/testsuite/OpenCL/inference_tests/enabled_invariant/kernel.cl,PASS,0.375,0.022,0.033,0.300,0.535,0.782,0.656,2.703
/datadrive/gpurepair/tests/testsuite/OpenCL/inference_tests/strided_invariant/kernel.cl,PASS,0.421,0.009,0.005,0.254,0.537,0.697,0.703,2.627
/datadrive/gpurepair/tests/testsuite/OpenCL/inference_tests/strided_invariant_2/kernel.cl,PASS,0.420,0.019,0.006,0.297,0.537,0.751,0.660,2.689
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/local_id/kernel.cl,FAIL(202),0.418,0.010,0.006,0.297,0.498,0.616,0.745,2.588
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/missing_local_barrier_flag/kernel.cl,FAIL(202),0.420,0.018,0.006,0.295,0.456,0.618,0.861,2.674
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/bad_read_then_write/kernel.cl,PASS,0.415,0.008,0.006,0.296,0.537,0.640,1.345,3.246
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/bad_write_then_read/kernel.cl,PASS,0.386,0.016,0.006,0.340,0.544,0.622,1.502,3.416
/datadrive/gpurepair/tests/testsuite/OpenCL/inference_tests/access_means_enabled/kernel.cl,FAIL(6),0.418,0.010,0.006,0.296,0.697,4.648,0.000,6.075
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/no_barrier_flags/kernel.cl,FAIL(202),0.455,0.016,0.009,0.304,0.468,0.629,0.875,2.757
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/sync/kernel.cl,FAIL(202),0.415,0.015,0.005,0.305,0.461,0.576,0.985,2.764
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/missing_global_barrier_flag/kernel.cl,FAIL(202),0.419,0.016,0.006,0.295,0.501,0.616,2.345,4.198
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/global_barrier/kernel.cl,PASS,0.420,0.015,0.013,0.335,0.497,0.576,1.101,2.957
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/local_barrier_flag/kernel.cl,PASS,0.430,0.019,0.015,0.304,0.470,0.576,0.983,2.796
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/local_id_benign_write_write/kernel.cl,PASS,0.420,0.016,0.008,0.298,0.459,0.579,0.738,2.517
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/pass_due_to_intra_group_flag/kernel.cl,PASS,0.415,0.015,0.010,0.295,0.456,0.584,0.741,2.517
/datadrive/gpurepair/tests/testsuite/OpenCL/k-induction/alldifferent-k-too-small/kernel.cl,FAIL(6),0.425,0.024,0.009,0.299,0.496,0.617,0.000,1.869
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/fail/sync_within_group_wrong_flag/kernel.cl,FAIL(202),0.425,0.010,0.005,0.339,0.504,0.617,2.148,4.048
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/sync_within_group/kernel.cl,PASS,0.416,0.016,0.006,0.298,0.495,0.616,1.107,2.954
/datadrive/gpurepair/tests/testsuite/OpenCL/k-induction/alldifferent/kernel.cl,PASS,0.417,0.018,0.009,0.309,0.496,0.544,0.666,2.461
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/read_then_write/kernel.cl,PASS,0.416,0.017,0.006,0.295,0.545,0.656,1.304,3.239
/datadrive/gpurepair/tests/testsuite/OpenCL/leftshiftequals/kernel.cl,PASS,0.417,0.016,0.022,0.279,0.349,0.499,0.617,2.199
/datadrive/gpurepair/tests/testsuite/OpenCL/inter_group_and_barrier_flag_tests/pass/write_then_read/kernel.cl,PASS,0.418,0.009,0.006,0.295,0.541,0.657,1.512,3.438
/datadrive/gpurepair/tests/testsuite/OpenCL/localmultidimarraydecl/kernel.cl,PASS,0.427,0.009,0.007,0.255,0.376,0.542,0.624,2.241
/datadrive/gpurepair/tests/testsuite/OpenCL/mem_fence/kernel.cl,PASS,0.420,0.017,0.006,0.255,0.418,0.536,0.664,2.316
/datadrive/gpurepair/tests/testsuite/OpenCL/localarrayaccess/kernel.cl,PASS,0.422,0.015,0.006,0.294,0.459,0.578,0.858,2.632
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail2/kernel.cl,FAIL(2),0.458,0.000,0.000,0.000,0.000,0.000,0.000,0.458
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/4d_array_of_structs_race/kernel.cl,FAIL(202),0.380,0.015,0.006,0.295,0.467,0.578,0.784,2.526
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/loop_abstraction_traces_1/kernel.cl,FAIL(6),0.464,0.009,0.005,0.255,0.540,0.656,0.000,1.929
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/loop_abstraction_traces_2/kernel.cl,FAIL(6),0.416,0.016,0.006,0.259,0.538,0.740,0.000,1.975
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail4/kernel.cl,FAIL(2),0.416,0.000,0.000,0.000,0.000,0.000,0.000,0.416
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/4d_array_race/kernel.cl,FAIL(202),0.428,0.020,0.019,0.297,0.455,0.616,0.736,2.571
/datadrive/gpurepair/tests/testsuite/OpenCL/inference_tests/disabled_invariant/kernel.cl,FAIL(6),0.419,0.016,0.008,0.295,0.698,9.066,0.000,10.502
/datadrive/gpurepair/tests/testsuite/OpenCL/async_work_group_copy/pass/test4/kernel.cl,PASS,0.415,0.009,0.009,0.295,0.661,0.939,45.399,47.726
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail11/kernel.cl,FAIL(6),0.422,0.020,0.014,0.298,0.538,0.581,0.000,1.873
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail1/kernel.cl,PASS,0.417,0.016,0.009,0.300,0.538,0.658,1.984,3.923
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/2d_array_race/kernel.cl,PASS,0.420,0.009,0.006,0.295,0.583,0.656,3.637,5.606
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail7/kernel.cl,FAIL(201),0.426,0.017,0.007,0.296,0.432,0.496,0.740,2.412
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail3/kernel.cl,FAIL(202),0.415,0.023,0.018,0.295,0.541,0.658,1.221,3.172
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail5/kernel.cl,FAIL(201),0.416,0.017,0.009,0.295,0.536,0.621,0.902,2.796
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail6/kernel.cl,PASS,0.416,0.009,0.013,0.308,0.536,0.586,1.074,2.942
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail9/kernel.cl,FAIL(202),0.419,0.020,0.011,0.305,0.498,0.623,0.738,2.614
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/struct_member_race/kernel.cl,FAIL(202),0.435,0.016,0.016,0.306,0.503,0.587,0.707,2.569
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail8/kernel.cl,PASS,0.456,0.009,0.009,0.338,0.496,0.631,0.944,2.884
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc1/kernel.cl,PASS,0.416,0.016,0.009,0.308,0.500,0.639,0.738,2.627
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/4d_array_with_casting/kernel.cl,PASS,0.417,0.016,0.010,0.295,0.549,0.656,3.677,5.620
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc10/kernel.cl,PASS,0.417,0.009,0.006,0.335,0.589,0.585,0.705,2.645
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc11/kernel.cl,PASS,0.458,0.021,0.006,0.339,0.501,0.620,0.780,2.725
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc12/kernel.cl,PASS,0.380,0.016,0.011,0.296,0.537,0.582,0.861,2.683
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc13/kernel.cl,PASS,0.419,0.010,0.006,0.306,0.535,0.616,0.785,2.677
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc15/kernel.cl,PASS,0.442,0.009,0.009,0.295,0.500,0.619,0.779,2.653
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc19/kernel.cl,PASS,0.433,0.018,0.030,0.265,0.455,0.505,0.672,2.379
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc17/kernel.cl,PASS,0.460,0.019,0.010,0.295,0.508,0.742,0.657,2.690
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc16/kernel.cl,PASS,0.416,0.016,0.013,0.339,0.536,0.698,0.939,2.957
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc18/kernel.cl,PASS,0.431,0.009,0.006,0.305,0.537,0.701,0.861,2.850
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc4/kernel.cl,PASS,0.416,0.009,0.010,0.301,0.377,0.538,0.631,2.281
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc14/kernel.cl,PASS,0.419,0.019,0.009,0.299,0.619,1.024,1.182,3.571
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc3/kernel.cl,PASS,0.430,0.010,0.010,0.337,0.508,0.708,0.737,2.740
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc2/kernel.cl,PASS,0.416,0.016,0.009,0.296,0.626,0.862,1.411,3.637
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc5/kernel.cl,PASS,0.426,0.024,0.008,0.337,0.575,0.620,0.779,2.768
/datadrive/gpurepair/tests/testsuite/OpenCL/modifyparam/kernel.cl,PASS,0.458,0.011,0.009,0.258,0.377,0.541,0.620,2.275
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc8/kernel.cl,PASS,0.459,0.010,0.006,0.335,0.497,0.781,0.744,2.831
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc9/kernel.cl,PASS,0.416,0.015,0.009,0.346,0.495,0.619,0.707,2.607
/datadrive/gpurepair/tests/testsuite/OpenCL/multidimarrays/test1/kernel.cl,PASS,0.429,0.016,0.008,0.299,0.496,0.585,0.705,2.538
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc6/kernel.cl,PASS,0.416,0.016,0.008,0.300,0.578,0.817,1.143,3.278
/datadrive/gpurepair/tests/testsuite/OpenCL/multidimarrays/test2/kernel.cl,PASS,0.415,0.016,0.005,0.295,0.512,0.579,0.742,2.563
/datadrive/gpurepair/tests/testsuite/OpenCL/multidimarrays/test3/kernel.cl,PASS,0.422,0.016,0.007,0.295,0.475,0.582,0.714,2.511
/datadrive/gpurepair/tests/testsuite/OpenCL/multidimarrays/test4/kernel.cl,PASS,0.417,0.015,0.006,0.294,0.503,0.625,0.736,2.597
/datadrive/gpurepair/tests/testsuite/OpenCL/multidimarrays/test5/kernel.cl,PASS,0.417,0.015,0.006,0.303,0.496,0.664,0.737,2.638
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/pass/misc7/kernel.cl,PASS,0.421,0.017,0.011,0.335,0.551,0.780,1.831,3.945
/datadrive/gpurepair/tests/testsuite/OpenCL/multiplelocals/kernel.cl,PASS,0.426,0.015,0.008,0.255,0.377,0.591,0.659,2.331
/datadrive/gpurepair/tests/testsuite/OpenCL/multiplelocals2/kernel.cl,PASS,0.415,0.024,0.009,0.300,0.514,0.537,0.618,2.416
/datadrive/gpurepair/tests/testsuite/OpenCL/nonterminating/kernel.cl,PASS,0.416,0.009,0.006,0.316,0.425,0.538,0.620,2.329
/datadrive/gpurepair/tests/testsuite/OpenCL/no_log/fail/kernel.cl,FAIL(201),0.462,0.015,0.006,0.299,0.458,0.617,0.779,2.637
/datadrive/gpurepair/tests/testsuite/OpenCL/no_log/pass/kernel.cl,PASS,0.423,0.021,0.006,0.302,0.499,0.624,0.705,2.579
/datadrive/gpurepair/tests/testsuite/OpenCL/notunaryoptest/kernel.cl,PASS,0.418,0.020,0.006,0.256,0.378,0.540,0.616,2.234
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/atomic_null/kernel.cl,FAIL(201),0.426,0.016,0.019,0.265,0.428,0.501,0.616,2.272
/datadrive/gpurepair/tests/testsuite/OpenCL/notunaryoptest2/kernel.cl,PASS,0.457,0.016,0.006,0.300,0.422,0.536,0.623,2.360
/datadrive/gpurepair/tests/testsuite/OpenCL/noraceduetoreturn/kernel.cl,PASS,0.417,0.015,0.009,0.336,0.539,0.776,0.897,2.989
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/load_from_null/kernel.cl,FAIL(201),0.417,0.038,0.021,0.255,0.421,0.502,0.657,2.310
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/non_null_pointer_assignment/kernel.cl,FAIL(202),0.426,0.012,0.005,0.335,0.543,0.616,0.861,2.799
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/function_prototype/kernel.cl,FAIL(201),0.474,0.017,0.009,0.339,0.538,0.657,1.458,3.491
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/non_null_pointer_assignment_2/kernel.cl,PASS,0.416,0.013,0.009,0.295,0.539,0.576,0.697,2.545
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_assignment/kernel.cl,FAIL(201),0.422,0.016,0.006,0.335,0.539,0.616,0.821,2.754
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_choice/kernel.cl,FAIL(201),0.416,0.009,0.006,0.295,0.455,0.537,0.696,2.413
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_assignment_function/kernel.cl,FAIL(201),0.419,0.015,0.006,0.296,0.536,0.617,0.820,2.710
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_assignment_unequal/kernel.cl,FAIL(202),0.420,0.015,0.005,0.297,0.538,0.616,0.900,2.792
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_greater/kernel.cl,FAIL(202),0.416,0.009,0.006,0.296,0.542,0.616,0.859,2.743
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_use_in_function_inline/kernel.cl,FAIL(201),0.375,0.009,0.006,0.295,0.457,0.547,0.618,2.306
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/function_prototype_or_local/kernel.cl,FAIL(201),0.415,0.010,0.009,0.341,0.657,0.746,2.828,5.006
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_use_in_function/kernel.cl,FAIL(201),0.418,0.011,0.006,0.295,0.495,0.616,0.824,2.666
/datadrive/gpurepair/tests/testsuite/OpenCL/null_statement/kernel.cl,PASS,0.419,0.012,0.005,0.257,0.376,0.498,0.576,2.142
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/store_to_null_and_non_null/kernel.cl,FAIL(201),0.426,0.010,0.009,0.299,0.456,0.577,0.697,2.473
/datadrive/gpurepair/tests/testsuite/OpenCL/null_pointers/null_pointer_assignment_equal/kernel.cl,FAIL(202),0.426,0.017,0.009,0.298,0.536,0.616,2.343,4.245
/datadrive/gpurepair/tests/testsuite/OpenCL/k-induction/amazingreduction/kernel.cl,PASS,0.423,0.015,0.013,0.345,0.579,0.697,18.499,20.571
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testbasicpointerarithmetic/kernel.cl,PASS,0.417,0.016,0.006,0.295,0.621,0.816,0.778,2.948
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testbasicpointerarithmetic2/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.576,0.777,0.783,2.861
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testbasicaliasing/kernel.cl,PASS,0.416,0.009,0.007,0.338,0.616,1.097,0.939,3.422
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/pointerarith/kernel.cl,PASS,0.418,0.015,0.009,0.256,0.422,0.502,0.578,2.200
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/manyproceduresinlined/kernel.cl,PASS,0.428,0.023,0.006,0.336,0.656,0.860,1.342,3.651
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testbasicaliasing2/kernel.cl,PASS,0.416,0.010,0.006,0.335,0.616,1.345,0.825,3.553
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/param_addressof/kernel.cl,PASS,0.419,0.009,0.006,0.295,0.496,0.700,0.942,2.868
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testinterprocedural/kernel.cl,PASS,0.415,0.009,0.005,0.299,0.657,1.420,0.825,3.630
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testinterprocedural2/kernel.cl,PASS,0.415,0.009,0.006,0.336,0.617,1.349,0.858,3.589
/datadrive/gpurepair/tests/testsuite/OpenCL/pointeranalysistests/testinterprocedural_inlined/kernel.cl,PASS,0.415,0.011,0.006,0.298,0.616,1.434,0.861,3.641
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_copy_between_memory_spaces/kernel.cl,PASS,0.415,0.009,0.006,0.336,0.497,0.623,1.020,2.906
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_dereference_address_of/kernel.cl,PASS,0.419,0.010,0.006,0.255,0.416,0.496,0.616,2.218
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_derived_from_binomial_opts/kernel.cl,PASS,0.422,0.010,0.005,0.255,0.416,0.536,0.656,2.300
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_opencl_local_array/kernel.cl,PASS,0.418,0.019,0.014,0.254,0.341,0.501,0.617,2.164
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_copy_between_memory_spaces2/kernel.cl,PASS,0.418,0.016,0.012,0.335,0.499,0.616,1.018,2.915
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_opencl_local_param/kernel.cl,PASS,0.417,0.014,0.006,0.255,0.378,0.536,0.657,2.262
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_pass_value_from_array/kernel.cl,PASS,0.415,0.009,0.009,0.295,0.455,0.659,0.699,2.540
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_pass_address_of_local/kernel.cl,FAIL(201),0.416,0.009,0.005,0.295,0.459,0.616,0.980,2.780
/datadrive/gpurepair/tests/testsuite/OpenCL/pointertests/test_return_pointer/kernel.cl,PASS,0.419,0.009,0.006,0.294,0.496,0.697,0.749,2.669
/datadrive/gpurepair/tests/testsuite/OpenCL/privatememoryaccess/privatearraytest/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.496,0.581,0.739,2.542
/datadrive/gpurepair/tests/testsuite/OpenCL/pow2/64bit_loopcounter/kernel.cl,PASS,0.381,0.015,0.009,0.297,0.578,0.900,0.739,2.920
/datadrive/gpurepair/tests/testsuite/OpenCL/predicated_undef/kernel.cl,PASS,0.416,0.015,0.006,0.296,0.497,0.618,0.977,2.826
/datadrive/gpurepair/tests/testsuite/OpenCL/privatememoryaccess/privatevariabletest2/kernel.cl,PASS,0.459,0.010,0.007,0.257,0.380,0.500,0.620,2.232
/datadrive/gpurepair/tests/testsuite/OpenCL/privatememoryaccess/privatevariabletest/kernel.cl,PASS,0.456,0.016,0.006,0.297,0.536,0.638,0.738,2.686
/datadrive/gpurepair/tests/testsuite/OpenCL/reducedstrengthnonloopbug/kernel.cl,FAIL(201),0.422,0.009,0.007,0.299,0.576,0.699,0.782,2.794
/datadrive/gpurepair/tests/testsuite/OpenCL/reducedstrength_generalised/kernel.cl,PASS,0.423,0.013,0.005,0.336,0.631,0.941,0.780,3.129
/datadrive/gpurepair/tests/testsuite/OpenCL/return_tests/id_dependent_return/kernel.cl,PASS,0.415,0.019,0.008,0.300,0.417,0.543,0.656,2.358
/datadrive/gpurepair/tests/testsuite/OpenCL/report_global_id/test1/kernel.cl,FAIL(202),0.457,0.015,0.005,0.298,0.542,0.626,1.178,3.122
/datadrive/gpurepair/tests/testsuite/OpenCL/report_global_id/test2/kernel.cl,FAIL(202),0.415,0.013,0.010,0.303,0.499,0.662,1.139,3.041
/datadrive/gpurepair/tests/testsuite/OpenCL/return_tests/multiloop_return/kernel.cl,PASS,0.415,0.020,0.006,0.295,0.544,0.711,0.751,2.740
/datadrive/gpurepair/tests/testsuite/OpenCL/return_tests/multiloop_return_simplified/kernel.cl,PASS,0.419,0.016,0.009,0.297,0.496,0.541,0.662,2.441
/datadrive/gpurepair/tests/testsuite/OpenCL/return_tests/simple_return/kernel.cl,PASS,0.418,0.010,0.009,0.297,0.468,0.539,0.671,2.412
/datadrive/gpurepair/tests/testsuite/OpenCL/rightshiftequals/kernel.cl,PASS,0.456,0.009,0.006,0.256,0.377,0.509,0.616,2.229
/datadrive/gpurepair/tests/testsuite/OpenCL/saturate/sadd/kernel.cl,PASS,0.416,0.016,0.013,0.339,0.545,0.788,0.817,2.933
/datadrive/gpurepair/tests/testsuite/OpenCL/saturate/ssub/kernel.cl,PASS,0.416,0.020,0.006,0.314,0.540,0.620,0.783,2.699
/datadrive/gpurepair/tests/testsuite/OpenCL/saturate/uadd/kernel.cl,PASS,0.419,0.034,0.010,0.306,0.466,0.623,0.780,2.638
/datadrive/gpurepair/tests/testsuite/OpenCL/saturate/usub/kernel.cl,PASS,0.425,0.009,0.021,0.295,0.500,0.626,0.817,2.693
/datadrive/gpurepair/tests/testsuite/OpenCL/shared_int/kernel.cl,FAIL(202),0.429,0.009,0.010,0.308,0.500,0.586,0.825,2.668
/datadrive/gpurepair/tests/testsuite/OpenCL/simpleparampassing/kernel.cl,PASS,0.417,0.029,0.006,0.254,0.417,0.553,0.708,2.384
/datadrive/gpurepair/tests/testsuite/OpenCL/simpleprocedurecall/kernel.cl,PASS,0.456,0.009,0.007,0.255,0.382,0.587,0.699,2.394
/datadrive/gpurepair/tests/testsuite/OpenCL/shuffle/shuffle/kernel.cl,PASS,0.462,0.016,0.013,0.295,0.587,0.707,1.020,3.100
/datadrive/gpurepair/tests/testsuite/OpenCL/simplereturn/kernel.cl,PASS,0.423,0.011,0.005,0.299,0.505,0.779,0.790,2.811
/datadrive/gpurepair/tests/testsuite/OpenCL/skeletonbinomialoptions/kernel.cl,PASS,0.419,0.021,0.019,0.301,0.617,0.945,0.749,3.071
/datadrive/gpurepair/tests/testsuite/OpenCL/shuffle/shuffle2/kernel.cl,PASS,0.382,0.015,0.009,0.376,0.777,0.864,1.399,3.822
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/assert/kernel.cl,FAIL(201),0.479,0.018,0.022,0.335,0.501,0.630,0.696,2.681
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/ensures/fail/kernel.cl,FAIL(6),0.464,0.011,0.006,0.295,0.539,0.699,0.000,2.014
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/loop_invariant/fail/entry/kernel.cl,FAIL(6),0.432,0.009,0.005,0.305,0.539,0.621,0.000,1.910
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/loop_invariant/fail/maintained/kernel.cl,FAIL(6),0.416,0.020,0.009,0.340,0.545,0.626,0.000,1.956
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/barrier_divergence/pass/kernel.cl,PASS,0.460,0.016,0.009,0.297,0.514,0.621,0.743,2.661
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/barrier_divergence/fail/kernel.cl,PASS,0.419,0.022,0.025,0.384,0.549,0.623,0.959,2.981
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/ensures/pass/kernel.cl,PASS,0.459,0.009,0.005,0.295,0.511,0.618,0.659,2.555
/datadrive/gpurepair/tests/testsuite/OpenCL/misc/fail/miscfail10/kernel.cl,FAIL(202),0.415,0.010,0.011,0.336,0.656,1.235,27.259,29.923
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/loop_invariant/pass/kernel.cl,PASS,0.440,0.017,0.006,0.297,0.500,0.656,0.701,2.617
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/needs_source_location_ensures/kernel.cl,PASS,0.462,0.016,0.009,0.295,0.537,0.742,0.982,3.043
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/race_from_bodiless_call/kernel.cl,PASS,0.457,0.017,0.025,0.309,0.457,0.606,0.920,2.791
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/needs_source_location_requires/kernel.cl,PASS,0.456,0.009,0.010,0.349,0.616,1.189,0.991,3.620
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/fail/write_write/elem_width_16/kernel.cl,FAIL(202),0.424,0.029,0.006,0.338,0.503,0.576,0.747,2.623
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/race_from_call/kernel.cl,PASS,0.418,0.020,0.005,0.295,0.579,0.779,0.937,3.032
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/fail/read_write/kernel.cl,PASS,0.425,0.015,0.006,0.336,0.503,0.620,0.901,2.804
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/race_from_call_in_loop/kernel.cl,PASS,0.428,0.018,0.014,0.335,0.621,0.869,0.980,3.265
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/fail/write_read/kernel.cl,PASS,0.416,0.018,0.006,0.337,0.496,0.671,1.030,2.973
/datadrive/gpurepair/tests/testsuite/OpenCL/pow2/64bit_relational/kernel.cl,PASS,0.387,0.010,0.010,0.298,0.579,11.066,0.697,13.047
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/race_with_loop/kernel.cl,PASS,0.468,0.016,0.006,0.345,0.619,0.824,1.063,3.341
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/fail/write_write/normal/kernel.cl,FAIL(202),0.415,0.024,0.009,0.295,0.498,0.597,1.108,2.947
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/pass/no_race/kernel.cl,PASS,0.417,0.009,0.007,0.336,0.547,0.665,1.190,3.171
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/fail/write_write/loop/kernel.cl,PASS,0.416,0.017,0.010,0.343,0.624,0.903,1.544,3.857
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/races/pass/read_read/kernel.cl,PASS,0.421,0.019,0.013,0.300,0.507,0.620,0.737,2.617
/datadrive/gpurepair/tests/testsuite/OpenCL/sourcelocation_tests/requires/kernel.cl,FAIL(6),0.419,0.009,0.006,0.296,0.496,0.616,0.000,1.841
/datadrive/gpurepair/tests/testsuite/OpenCL/ternarytest/kernel.cl,PASS,0.416,0.009,0.006,0.295,0.504,0.577,0.706,2.512
